,mip,mro,community,genome_list,co_occur,cosine
184274,3.0,0.782608695652174,community_2,['DQ801413.1.1390' 'MH236011.1.1204'],0.0,0.0006923680725341154
184276,1.0,0.6956521739130435,community_2,['DQ802756.1.1204' 'MH236011.1.1204'],0.0,0.0007581142623388108
184278,2.0,0.7450980392156863,community_2,['DQ807261.1.1394' 'MH236011.1.1204'],0.0,-0.0006691701999562395
184280,2.0,0.68,community_2,['DQ824280.1.1374' 'MH236011.1.1204'],0.0,0.0005676673335819661
184285,3.0,0.8,community_2,['ET458549.1.1383' 'MH236011.1.1204'],0.0,9.47882043934606e-05
184290,1.0,0.625,community_2,['ET473585.1.1377' 'MH236011.1.1204'],0.0,-0.0002986984924792372
184295,3.0,0.7777777777777778,community_2,['ET772784.1.1284' 'MH236011.1.1204'],0.0,0.0006581560160230647
184297,2.0,0.6666666666666666,community_2,['ET777322.1.1266' 'MH236011.1.1204'],0.0,-0.0007111139699254329
184298,0.0,0.6666666666666666,community_2,['ET777879.1.1294' 'MH236011.1.1204'],0.0,0.0008623148788972161
184301,9.0,0.5454545454545454,community_2,['FJ370411.1.1360' 'MH236011.1.1204'],0.0,-1.9305259280524587e-05
184302,3.0,0.6808510638297872,community_2,['FJ370704.1.1360' 'MH236011.1.1204'],0.0,0.00041319824933370536
184307,3.0,0.6842105263157895,community_2,['FJ880029.1.1537' 'MH236011.1.1204'],0.0,0.0008878336861440839
184309,1.0,0.6538461538461539,community_2,['GQ448234.1.1288' 'MH236011.1.1204'],0.0,-0.0007754573231585569
184313,0.0,0.723404255319149,community_2,['GQ897156.1.1491' 'MH236011.1.1204'],0.0,0.0005961719936052156
184321,3.0,0.7916666666666666,community_2,['KC812822.1.1411' 'MH236011.1.1204'],0.0,0.0003349715511463681
184325,3.0,0.7272727272727273,community_2,['KF842623.1.1411' 'MH236011.1.1204'],0.0,0.00019754713135705724
184326,5.0,0.7407407407407407,community_2,['KF843543.1.1388' 'MH236011.1.1204'],0.0,-0.0005824239840088946
184329,5.0,0.6122448979591837,community_2,['LK021123.1.1724' 'MH236011.1.1204'],0.5400498151029751,0.000984612287304161
184334,5.0,0.6923076923076923,community_2,['DQ794508.1.1298' 'MH250028.1.1202'],0.0,0.00013641996295031208
184335,3.0,0.7391304347826086,community_2,['DQ795138.1.1393' 'MH250028.1.1202'],0.0,-0.0006531509126227539
184341,1.0,0.6666666666666666,community_2,['DQ799819.1.1388' 'MH250028.1.1202'],0.0,0.000419184585784702
184343,4.0,0.7843137254901961,community_2,['DQ800845.1.1361' 'MH250028.1.1202'],0.0,0.0007900017448097896
184346,1.0,0.7037037037037037,community_2,['DQ803919.1.1369' 'MH250028.1.1202'],0.3593738706199474,-0.0001421576815734031
184358,2.0,0.84,community_2,['EF402555.1.1494' 'MH250028.1.1202'],0.0,-0.0002715875020437335
184360,2.0,0.6530612244897959,community_2,['ET196771.1.1211' 'MH250028.1.1202'],0.6950030174875792,-0.0007932431820705583
184364,1.0,0.6792452830188679,community_2,['ET763343.1.1342' 'MH250028.1.1202'],0.0,-0.00019004937704586634
184365,4.0,0.7843137254901961,community_2,['ET764922.1.1344' 'MH250028.1.1202'],0.0,0.0005316199551419104
184368,2.0,0.7142857142857143,community_2,['ET773453.1.1296' 'MH250028.1.1202'],0.0316375237056831,0.0002927270295947553
184370,2.0,0.7924528301886793,community_2,['ET774742.1.1374' 'MH250028.1.1202'],0.0,0.0002289135011314303
184376,3.0,0.56,community_2,['FJ510998.1.1379' 'MH250028.1.1202'],0.0,-0.00036968952948328174
184396,3.0,0.7659574468085106,community_2,['HQ807928.1.1441' 'MH250028.1.1202'],0.0,0.00048560618634733516
184407,7.0,0.6666666666666666,community_2,['JX966318.1.1363' 'MH250028.1.1202'],0.0,-0.0001457918591000923
184409,1.0,0.8,community_2,['KC705258.1.1227' 'MH250028.1.1202'],0.0,-0.00075196911123928
184411,3.0,0.76,community_2,['KF814111.1.1390' 'MH250028.1.1202'],0.0,-0.0009954116083984808
184421,4.0,0.6808510638297872,community_2,['AB920828.1.1412' 'MH259843.1.1230'],0.0,0.0006746380742916986
184424,4.0,0.6779661016949152,community_2,['AY858448.1.1510' 'MH259843.1.1230'],0.0,-0.0008277905993218048
184425,3.0,0.76,community_2,['DQ326585.1.1351' 'MH259843.1.1230'],0.0,-0.0009677576693660666
184430,5.0,0.6538461538461539,community_2,['DQ799882.1.1393' 'MH259843.1.1230'],0.0,-0.00010908120060113125
184437,1.0,0.8333333333333334,community_2,['DQ809278.1.1281' 'MH259843.1.1230'],0.809637981630658,0.000635206969771927
184438,0.0,0.8333333333333334,community_2,['DQ823841.1.1286' 'MH259843.1.1230'],0.0,-0.0006873853552948971
184439,2.0,0.6923076923076923,community_2,['DQ824370.1.1377' 'MH259843.1.1230'],0.0,-0.000424541203262155
184447,1.0,0.8333333333333334,community_2,['ET462389.1.1390' 'MH259843.1.1230'],0.0,-0.0009276996302842767
184456,2.0,0.7307692307692307,community_2,['ET704796.1.1279' 'MH259843.1.1230'],0.6001587468717844,-0.00039580148265851693
184458,3.0,0.9130434782608696,community_2,['ET771494.1.1391' 'MH259843.1.1230'],0.0,0.00037662761362276294
184461,1.0,0.7241379310344828,community_2,['ET775515.1.1388' 'MH259843.1.1230'],0.0,-0.0006421679096505877
184467,1.0,0.7777777777777778,community_2,['FJ368345.1.1380' 'MH259843.1.1230'],0.0,-0.0006682184150265978
184472,3.0,0.7843137254901961,community_2,['GQ492833.1.1370' 'MH259843.1.1230'],0.0936734671555541,0.00015323242196360387
184473,7.0,0.851063829787234,community_2,['GQ897421.1.1482' 'MH259843.1.1230'],0.0,-0.0006376610088186541
184480,9.0,0.8444444444444444,community_2,['HQ805534.1.1442' 'MH259843.1.1230'],0.0,-0.00037768700542303505
184492,2.0,0.8163265306122449,community_2,['LC028842.1.1525' 'MH259843.1.1230'],0.0,-0.0005048558846950744
184497,5.0,0.5652173913043478,community_2,['AP014938.991975.993452' 'MH266246.1.1224'],0.0,0.0005516318702346003
184498,1.0,0.5833333333333334,community_2,['CP017039.2683781.2685275' 'MH266246.1.1224'],1.073547177204091,-0.0005309679345665868
184507,3.0,0.76,community_2,['ET463532.1.1303' 'MH266246.1.1224'],0.7430338767208013,0.0006255777028368573
184508,5.0,0.64,community_2,['ET469704.1.1354' 'MH266246.1.1224'],1.4833326520310948,-0.0008283419083341505
184513,5.0,0.7450980392156863,community_2,['FJ370217.1.1373' 'MH266246.1.1224'],26.168685927288607,-0.0003612623774061834
184516,6.0,0.6938775510204082,community_2,['GAWA01001806.185.1738' 'MH266246.1.1224'],1.0685165817885718,-0.0007850406145830267
184518,4.0,0.5641025641025641,community_2,['HM327736.1.1306' 'MH266246.1.1224'],0.2477503509689995,2.861872873703945e-06
184521,2.0,0.7346938775510204,community_2,['HQ781042.1.1450' 'MH266246.1.1224'],1.4323173639531888,-0.0005865348234829425
184523,4.0,0.72,community_2,['HQ792908.1.1451' 'MH266246.1.1224'],1.2361319775245647,8.088228483208937e-05
184530,3.0,0.7659574468085106,community_2,['KX806606.1.1450' 'MH266246.1.1224'],0.0,0.0004964120933015946
184531,5.0,0.6037735849056604,community_2,['LK021123.1.1724' 'MH266246.1.1224'],2.424835083744256,-0.00044420954446022624
184532,1.0,0.6938775510204082,community_2,['MG755760.1.1200' 'MH266246.1.1224'],7.122113113116939,3.3808924147853104e-05
184670,2.0,0.7692307692307693,community_2,['AB775005.1.1253' 'MH285987.1.1497'],0.0289617444529426,0.0008909135716654216
184677,0.0,0.9583333333333334,community_2,['DQ326866.1.1353' 'MH285987.1.1497'],0.0,0.0006838715667581802
184678,6.0,0.7368421052631579,community_2,['DQ796009.1.1394' 'MH285987.1.1497'],0.0,0.00021858391440516062
184680,3.0,0.76,community_2,['DQ801678.1.1363' 'MH285987.1.1497'],0.0,-3.4373793609063676e-05
184683,2.0,0.7843137254901961,community_2,['DQ808895.1.1280' 'MH285987.1.1497'],0.0,0.000993650500215143
184693,2.0,0.8333333333333334,community_2,['ET462328.1.1389' 'MH285987.1.1497'],2.1838377369494992,-8.480636499840066e-06
184701,2.0,0.88,community_2,['ET774470.1.1372' 'MH285987.1.1497'],0.2033659592052572,-0.0009425633572887243
184711,3.0,0.7916666666666666,community_2,['FJ369332.1.1358' 'MH285987.1.1497'],0.0,0.0006769398089829571
184713,1.0,0.6274509803921569,community_2,['FJ510998.1.1379' 'MH285987.1.1497'],0.247813268047139,-0.0005938272284937631
184716,4.0,0.7450980392156863,community_2,['FJ679832.1.1524' 'MH285987.1.1497'],0.0,-0.0005263806651433895
184718,1.0,0.7924528301886793,community_2,['FN824953.1.1272' 'MH285987.1.1497'],0.0,0.0002926507187254207
184719,6.0,0.723404255319149,community_2,['FPLO01001483.1.1395' 'MH285987.1.1497'],0.0,0.0004524726894874251
184722,2.0,0.875,community_2,['GQ491640.1.1266' 'MH285987.1.1497'],3.885738490127551,0.0008801262206405741
184729,3.0,0.88,community_2,['HQ816745.1.1263' 'MH285987.1.1497'],0.0,2.8713530355800208e-06
184740,1.0,0.7441860465116279,community_2,['KF771452.1.1499' 'MH285987.1.1497'],0.0,-0.0007579454745119213
184747,4.0,0.7727272727272727,community_2,['AF371811.1.1357' 'MH324463.1.1219'],0.0283074928317432,-0.0006758075992728435
184756,4.0,0.6382978723404256,community_2,['DQ797052.1.1382' 'MH324463.1.1219'],0.0,-0.0009667154207300165
184760,2.0,0.6153846153846154,community_2,['DQ798794.1.1390' 'MH324463.1.1219'],0.0,-0.00033712720885915713
184761,3.0,0.7037037037037037,community_2,['DQ798969.1.1391' 'MH324463.1.1219'],0.0,0.0007170978635495557
184765,5.0,0.7777777777777778,community_2,['DQ804982.1.1277' 'MH324463.1.1219'],1.339038902109678,-0.00034322482856932854
184767,4.0,0.782608695652174,community_2,['DQ807174.1.1390' 'MH324463.1.1219'],0.0,-0.0007986701675535812
184775,1.0,0.7346938775510204,community_2,['ET462278.1.1388' 'MH324463.1.1219'],0.0,-0.0008384450939458853
184777,2.0,0.8235294117647058,community_2,['ET464286.1.1291' 'MH324463.1.1219'],0.0,0.000227391334386478
184780,2.0,0.72,community_2,['ET475035.1.1367' 'MH324463.1.1219'],0.0860460075582523,0.00025230772208132156
184795,1.0,0.8,community_2,['FJ365597.1.1339' 'MH324463.1.1219'],0.0,-7.077486539215564e-05
184798,1.0,0.6545454545454545,community_2,['FJ368908.1.1338' 'MH324463.1.1219'],0.0,0.00011745020792805808
184809,2.0,0.7058823529411765,community_2,['FJ966226.1.1521' 'MH324463.1.1219'],0.0,-3.874636298684016e-05
184812,3.0,0.7346938775510204,community_2,['GQ491645.1.1270' 'MH324463.1.1219'],0.0,-0.0001206842948005262
184814,2.0,0.6923076923076923,community_2,['HM007566.1.1345' 'MH324463.1.1219'],0.0,-0.0005133364290812162
184817,4.0,0.7272727272727273,community_2,['HQ759766.1.1439' 'MH324463.1.1219'],0.0,0.0002935007935753432
184819,2.0,0.7083333333333334,community_2,['HQ761162.1.1454' 'MH324463.1.1219'],0.0,-0.0008322876138936606
184822,5.0,0.8,community_2,['HQ800169.1.1432' 'MH324463.1.1219'],0.0,0.0009661965091640894
184823,5.0,0.7083333333333334,community_2,['JF234074.1.1370' 'MH324463.1.1219'],0.0,0.0008771585900143144
184829,1.0,0.7450980392156863,community_2,['JQ189849.1.1389' 'MH324463.1.1219'],0.0,7.109072186359432e-06
184833,1.0,0.7916666666666666,community_2,['JQ608160.1.1399' 'MH324463.1.1219'],0.0,-0.0003000897926693274
184835,4.0,0.8163265306122449,community_2,['KF108915.1.1362' 'MH324463.1.1219'],0.0,0.0006206853276339987
184843,3.0,0.6122448979591837,community_2,['AB920828.1.1412' 'MH325270.1.1221'],0.0,0.0009948688851163967
184851,2.0,0.8936170212765957,community_2,['DQ794973.1.1390' 'MH325270.1.1221'],0.0,-0.0003286207450456685
184852,1.0,0.8444444444444444,community_2,['DQ797807.1.1365' 'MH325270.1.1221'],0.0,-0.0004135700047112347
184854,4.0,0.6274509803921569,community_2,['DQ800039.1.1371' 'MH325270.1.1221'],0.0,-0.00043552009483021785
184857,3.0,0.8,community_2,['DQ804770.1.1374' 'MH325270.1.1221'],0.0,0.0007345086357638728
184858,6.0,0.7755102040816326,community_2,['DQ805190.1.1375' 'MH325270.1.1221'],0.0,-0.0003340820282626408
184859,1.0,0.8163265306122449,community_2,['DQ805750.1.1312' 'MH325270.1.1221'],0.0051795278309327,0.00017222066643882128
184861,1.0,0.8260869565217391,community_2,['DQ808199.1.1391' 'MH325270.1.1221'],0.0,-0.0005063345465869819
184862,5.0,0.7727272727272727,community_2,['DQ808339.1.1404' 'MH325270.1.1221'],0.0,-0.0008856435216853616
184871,2.0,0.9090909090909092,community_2,['ET763002.1.1352' 'MH325270.1.1221'],0.0,0.0003631615421998432
184875,3.0,0.7659574468085106,community_2,['FJ366535.1.1307' 'MH325270.1.1221'],0.1326650424323361,0.0006525420474989341
184880,7.0,0.7924528301886793,community_2,['FJ558259.1.1315' 'MH325270.1.1221'],0.0,0.0008037249415017903
184881,0.0,0.8695652173913043,community_2,['FJ879999.1.1537' 'MH325270.1.1221'],0.0150815344532873,-0.0005077110101008433
184888,5.0,0.6666666666666666,community_2,['HM845524.1.1344' 'MH325270.1.1221'],0.0,-0.0008401513151805156
184889,9.0,0.72,community_2,['HQ698589.1.1398' 'MH325270.1.1221'],0.0,0.00016185469640262132
184890,6.0,0.6666666666666666,community_2,['HQ748630.1.1431' 'MH325270.1.1221'],0.0,-5.312903013504865e-05
184909,4.0,0.72,community_2,['JX627626.1.1239' 'MH325270.1.1221'],0.0,0.0006612300887453478
184910,5.0,0.8260869565217391,community_2,['KF066648.1.1339' 'MH325270.1.1221'],0.0,-0.0009828926449676463
184913,4.0,0.7843137254901961,community_2,['KF843543.1.1388' 'MH325270.1.1221'],0.0152551774675373,-0.0007053747209489068
184914,1.0,0.8333333333333334,community_2,['KJ756123.1.1293' 'MH325270.1.1221'],0.0,-1.152716367218515e-05
185064,1.0,0.8,community_2,['AB554233.1.1486' 'MH337905.1.1318'],0.0,-0.0005833642786652495
185074,0.0,0.84,community_2,['CP011307.631177.632643' 'MH337905.1.1318'],3.76432926281268,0.00030454274960402847
185077,0.0,0.8235294117647058,community_2,['DQ057372.1.1393' 'MH337905.1.1318'],0.6718294680604231,-0.0003379371676427122
185078,2.0,0.723404255319149,community_2,['DQ793376.1.1284' 'MH337905.1.1318'],0.0,0.0005334673883075088
185081,2.0,0.88,community_2,['DQ796328.1.1388' 'MH337905.1.1318'],0.0,0.0008980769043800567
185084,1.0,0.8333333333333334,community_2,['DQ798530.1.1384' 'MH337905.1.1318'],0.0,-0.00041643586042947473
185086,1.0,0.7450980392156863,community_2,['DQ802092.1.1388' 'MH337905.1.1318'],0.0,0.0003063657184546246
185089,4.0,0.7142857142857143,community_2,['DQ806238.1.1362' 'MH337905.1.1318'],0.0,0.00011168516105039803
185090,0.0,0.8163265306122449,community_2,['DQ807471.1.1265' 'MH337905.1.1318'],0.0,0.00011258263297446847
185093,1.0,0.875,community_2,['DQ810001.1.1388' 'MH337905.1.1318'],0.0,-0.0007295816628634579
185104,4.0,0.7636363636363637,community_2,['ET467383.1.1343' 'MH337905.1.1318'],0.0,4.264953651984425e-05
185109,2.0,0.75,community_2,['ET763008.1.1353' 'MH337905.1.1318'],0.0,-3.256463423919865e-05
185113,4.0,0.8846153846153846,community_2,['FJ366142.1.1379' 'MH337905.1.1318'],0.0,-0.0005291899821341607
185116,2.0,0.6037735849056604,community_2,['FJ611878.1.1366' 'MH337905.1.1318'],0.0,0.00040583164158576086
185123,3.0,0.7017543859649122,community_2,['HM276508.1.1382' 'MH337905.1.1318'],0.4607999985364586,-0.00036087449706077136
185125,0.0,0.851063829787234,community_2,['HQ741563.1.1403' 'MH337905.1.1318'],0.8816300242069701,-0.0005104329957435073
185130,0.0,0.723404255319149,community_2,['HQ761709.1.1450' 'MH337905.1.1318'],0.0,-0.00032099663188260385
185135,1.0,0.8085106382978723,community_2,['HQ792682.1.1434' 'MH337905.1.1318'],0.0,2.188686471358265e-05
185136,3.0,0.7307692307692307,community_2,['HQ798989.1.1439' 'MH337905.1.1318'],0.0,0.0007176032646712107
185138,1.0,0.8085106382978723,community_2,['HQ815022.1.1451' 'MH337905.1.1318'],0.0,0.0004972289026569064
185139,5.0,0.8235294117647058,community_2,['JF124473.1.1355' 'MH337905.1.1318'],0.8563985082710133,0.000694428116137956
185143,1.0,0.6363636363636364,community_2,['JQ084388.1.1483' 'MH337905.1.1318'],0.0,-0.0006652240288176495
185144,4.0,0.7916666666666666,community_2,['JQ184367.1.1348' 'MH337905.1.1318'],0.0,-0.0005349758753479487
185147,1.0,0.7307692307692307,community_2,['JQ189413.1.1360' 'MH337905.1.1318'],1.5251896595109429,-0.00024971078536255623
185148,3.0,0.7272727272727273,community_2,['JQ190214.1.1395' 'MH337905.1.1318'],0.0,-3.24976819773697e-05
185154,1.0,0.6938775510204082,community_2,['JX048560.1.1421' 'MH337905.1.1318'],0.0,8.741351450222352e-05
185165,4.0,0.7169811320754716,community_2,['DQ441287.1.1314' 'MH337916.1.1292'],0.0164900221649872,-0.0004426129006822999
185171,3.0,0.7450980392156863,community_2,['DQ797369.1.1386' 'MH337916.1.1292'],0.0,-0.0005056877861791405
185173,3.0,0.6923076923076923,community_2,['DQ798969.1.1391' 'MH337916.1.1292'],0.0,0.000832339197405737
185175,2.0,0.7169811320754716,community_2,['DQ800811.1.1374' 'MH337916.1.1292'],0.0,-0.0002749704151821692
185176,4.0,0.7058823529411765,community_2,['DQ805750.1.1312' 'MH337916.1.1292'],0.0,-0.0005106621117924734
185177,1.0,0.7843137254901961,community_2,['DQ806926.1.1328' 'MH337916.1.1292'],0.0467192656730617,0.0007625638084446482
185178,1.0,0.6666666666666666,community_2,['DQ807174.1.1390' 'MH337916.1.1292'],0.0,-0.000956254448704709
185180,1.0,0.6909090909090909,community_2,['DQ825213.1.1366' 'MH337916.1.1292'],0.0,0.00040015361905611663
185184,1.0,0.75,community_2,['EF451053.1.1351' 'MH337916.1.1292'],0.5407163443924219,0.000334977199160759
185192,2.0,0.7692307692307693,community_2,['ET762245.1.1354' 'MH337916.1.1292'],0.0,0.0005742245099566813
185194,4.0,0.7083333333333334,community_2,['ET765004.1.1377' 'MH337916.1.1292'],0.0,-0.0008455638260656387
185206,4.0,0.7450980392156863,community_2,['FJ369443.1.1377' 'MH337916.1.1292'],0.0,0.0007817333888308733
185208,5.0,0.7307692307692307,community_2,['FJ415735.1.1243' 'MH337916.1.1292'],0.0,-0.0007756119535183209
185214,5.0,0.6666666666666666,community_2,['FR667185.1.1486' 'MH337916.1.1292'],0.0,0.0008283538305460194
185215,6.0,0.7272727272727273,community_2,['FR749935.1.1522' 'MH337916.1.1292'],0.0,-4.6097238417425094e-05
185224,3.0,0.6415094339622641,community_2,['HQ768859.1.1377' 'MH337916.1.1292'],0.1510507073137432,-0.00023115875795621583
185227,6.0,0.6153846153846154,community_2,['HQ808347.1.1440' 'MH337916.1.1292'],0.0,-0.00028439395365986725
185228,0.0,0.7450980392156863,community_2,['JN831369.1.1220' 'MH337916.1.1292'],0.0,0.0008774077244864353
185233,6.0,0.6428571428571429,community_2,['JQ456155.1.1352' 'MH337916.1.1292'],0.396450517805988,-0.0007770439775824
185235,3.0,0.7346938775510204,community_2,['KF100445.1.1349' 'MH337916.1.1292'],0.0,0.0007451888430050359
185240,0.0,0.7450980392156863,community_2,['KJ629315.1.1343' 'MH337916.1.1292'],0.0,0.0008059119659377346
185243,3.0,0.7547169811320755,community_2,['AB221358.1.1238' 'MH337931.1.1279'],0.0,-0.0006894557366864447
185254,1.0,0.6545454545454545,community_2,['DQ794917.1.1369' 'MH337931.1.1279'],0.0,0.00013165784634991688
185255,5.0,0.7450980392156863,community_2,['DQ795266.1.1352' 'MH337931.1.1279'],9.289046459583917,0.00019345074596214596
185258,3.0,0.6101694915254238,community_2,['DQ797594.1.1290' 'MH337931.1.1279'],0.0,0.0005562606042521304
185263,1.0,0.6545454545454545,community_2,['DQ802756.1.1204' 'MH337931.1.1279'],0.0,-0.0008095790670021305
185267,0.0,0.5964912280701754,community_2,['DQ808899.1.1291' 'MH337931.1.1279'],2.9092428885342088,-0.00012618293846244983
185275,4.0,0.7037037037037037,community_2,['ET469441.1.1300' 'MH337931.1.1279'],0.0096703992493729,-0.0006371598600293501
185277,3.0,0.72,community_2,['ET764598.1.1356' 'MH337931.1.1279'],0.0,-0.0008339495523244875
185279,3.0,0.6909090909090909,community_2,['ET766191.1.1342' 'MH337931.1.1279'],0.0,-0.00039986992939340524
185282,3.0,0.6666666666666666,community_2,['ET772874.1.1379' 'MH337931.1.1279'],0.0,0.00018397684761464736
185283,6.0,0.7307692307692307,community_2,['ET775476.1.1386' 'MH337931.1.1279'],0.0,0.0007211013805036459
185286,4.0,0.7636363636363637,community_2,['ET790142.1.1228' 'MH337931.1.1279'],0.0,0.0009587655830667363
185294,3.0,0.7307692307692307,community_2,['FJ978618.1.1443' 'MH337931.1.1279'],0.0,0.00014923852862906757
185302,4.0,0.6923076923076923,community_2,['HM278922.1.1358' 'MH337931.1.1279'],0.0,0.0007744865813139508
185306,3.0,0.7037037037037037,community_2,['HQ770458.1.1443' 'MH337931.1.1279'],0.0,-0.00030278011352151727
185308,1.0,0.6792452830188679,community_2,['HQ785014.1.1444' 'MH337931.1.1279'],0.0,0.0009210099787695828
185310,5.0,0.6071428571428571,community_2,['HQ808347.1.1440' 'MH337931.1.1279'],0.0,-0.0006141345921968463
185311,6.0,0.6296296296296297,community_2,['HQ821359.1.1443' 'MH337931.1.1279'],0.0,0.0004460579011767818
185314,2.0,0.7037037037037037,community_2,['JF163633.1.1360' 'MH337931.1.1279'],0.2673445301447827,0.0007878501359272127
185315,1.0,0.7083333333333334,community_2,['JF169949.1.1363' 'MH337931.1.1279'],0.0,-0.0007139103801679617
185317,3.0,0.6071428571428571,community_2,['JQ184266.1.1358' 'MH337931.1.1279'],0.0,0.0002786371675702425
185320,1.0,0.6538461538461539,community_2,['JQ457149.1.1334' 'MH337931.1.1279'],0.2067850748335331,0.0008643963891923564
185322,2.0,0.6274509803921569,community_2,['KC707551.1.1522' 'MH337931.1.1279'],0.0,-0.00013884226372773894
185323,6.0,0.6037735849056604,community_2,['KF067658.1.1342' 'MH337931.1.1279'],0.0,-0.000590552766595764
185325,8.0,0.5925925925925926,community_2,['KF842270.1.1396' 'MH337931.1.1279'],0.0,-0.00023784714508748834
185330,5.0,0.6415094339622641,community_2,['MF457853.1.1457' 'MH337931.1.1279'],0.0,0.00043314626445753
185562,3.0,0.6923076923076923,community_2,['AB288920.1.1350' 'MH355963.1.1200'],0.0,-0.0006590888720100193
185563,2.0,0.7727272727272727,community_2,['AB780934.1.1454' 'MH355963.1.1200'],0.0,-0.0007077412053154913
185569,1.0,0.8163265306122449,community_2,['CP027593.484447.485968' 'MH355963.1.1200'],0.0,-0.0007516317893379794
185574,1.0,0.6274509803921569,community_2,['DQ793836.1.1378' 'MH355963.1.1200'],0.0,-0.0008011207543856214
185579,6.0,0.7391304347826086,community_2,['DQ799819.1.1388' 'MH355963.1.1200'],0.0,0.0009978424181493457
185580,6.0,0.6440677966101694,community_2,['DQ803866.1.1286' 'MH355963.1.1200'],0.0,0.0006959667029480127
185584,5.0,0.7083333333333334,community_2,['DQ807348.1.1290' 'MH355963.1.1200'],0.0,0.0006841357864347634
185589,4.0,0.6666666666666666,community_2,['ET462243.1.1379' 'MH355963.1.1200'],0.0264791832127571,-0.00037047627281846385
185595,3.0,0.7555555555555555,community_2,['ET763758.1.1356' 'MH355963.1.1200'],0.0,-0.0007036052204131411
185600,8.0,0.7659574468085106,community_2,['ET772784.1.1284' 'MH355963.1.1200'],0.0,-0.0005755440658346974
185601,2.0,0.782608695652174,community_2,['ET775673.1.1399' 'MH355963.1.1200'],0.0,0.0005621873765989063
185604,4.0,0.8,community_2,['FJ363804.1.1356' 'MH355963.1.1200'],1.2689653287998226,-0.0002301623660918755
185605,2.0,0.75,community_2,['FJ363955.1.1380' 'MH355963.1.1200'],0.0,0.00031464430727886874
185606,2.0,0.6382978723404256,community_2,['FJ365016.1.1319' 'MH355963.1.1200'],0.0,0.0004407091475542786
185608,1.0,0.6956521739130435,community_2,['FJ365646.1.1360' 'MH355963.1.1200'],0.3838839899435697,-0.0008313700717925722
185615,2.0,0.8636363636363636,community_2,['FJ687990.1.1280' 'MH355963.1.1200'],0.0,0.0007729914137176756
185621,2.0,0.7916666666666666,community_2,['GQ492619.1.1367' 'MH355963.1.1200'],0.0,0.0007093822731877264
185626,1.0,0.6341463414634146,community_2,['HQ452854.1.1503' 'MH355963.1.1200'],0.0,-0.0007991269069418135
185627,5.0,0.6521739130434783,community_2,['HQ761451.1.1448' 'MH355963.1.1200'],0.0,2.0491502580190083e-06
185629,2.0,0.6530612244897959,community_2,['HQ778310.1.1449' 'MH355963.1.1200'],0.0,0.00032262212283105056
185631,2.0,0.6382978723404256,community_2,['HQ785321.1.1445' 'MH355963.1.1200'],0.0,-0.00013734472672973733
185642,1.0,0.8,community_2,['ABWK02000005.70.1618' 'MH362787.1.1265'],0.0,-0.0003177751267473393
185647,2.0,0.6190476190476191,community_2,['DQ325685.1.1348' 'MH362787.1.1265'],0.0,0.0006595320974012576
185649,1.0,0.8571428571428571,community_2,['DQ793589.1.1288' 'MH362787.1.1265'],0.358651064703281,-0.0005517397959443873
185653,6.0,0.7083333333333334,community_2,['DQ797199.1.1390' 'MH362787.1.1265'],0.0,0.0006236337934383952
185655,2.0,0.7450980392156863,community_2,['DQ800372.1.1284' 'MH362787.1.1265'],0.0,0.0008973601141715817
185656,2.0,0.7346938775510204,community_2,['DQ802094.1.1380' 'MH362787.1.1265'],0.0,-0.00011153903951610734
185657,2.0,0.7169811320754716,community_2,['DQ802799.1.1396' 'MH362787.1.1265'],0.0,-0.0006344562909055124
185661,1.0,0.7659574468085106,community_2,['DQ806960.1.1392' 'MH362787.1.1265'],0.0,-0.0008568877231589013
185662,1.0,0.8333333333333334,community_2,['DQ806969.1.1377' 'MH362787.1.1265'],0.0,9.163198820219388e-05
185663,0.0,0.6530612244897959,community_2,['DQ807348.1.1290' 'MH362787.1.1265'],0.0,0.0009065768658608302
185665,1.0,0.8085106382978723,community_2,['DQ807959.1.1392' 'MH362787.1.1265'],0.0,0.00020714690743391654
185670,3.0,0.8085106382978723,community_2,['EF025235.1.1468' 'MH362787.1.1265'],0.0,0.00024967526234432686
185677,4.0,0.8163265306122449,community_2,['ET764421.1.1355' 'MH362787.1.1265'],0.0,-0.00028078438554736895
185680,3.0,0.72,community_2,['ET774810.1.1366' 'MH362787.1.1265'],0.0,-0.0007525413859784758
185682,3.0,0.8333333333333334,community_2,['ET776509.1.1253' 'MH362787.1.1265'],0.0,-0.0007312256855417019
185685,2.0,0.5769230769230769,community_2,['FJ363482.1.1378' 'MH362787.1.1265'],0.0,-0.0008643155294761037
185689,1.0,0.7307692307692307,community_2,['FJ365342.1.1371' 'MH362787.1.1265'],0.0,0.0007827147313282626
185691,3.0,0.6666666666666666,community_2,['FJ370890.1.1389' 'MH362787.1.1265'],0.0,0.0007325821492627148
185702,3.0,0.8571428571428571,community_2,['GQ493002.1.1333' 'MH362787.1.1265'],0.0,-0.0008292524275258221
185703,1.0,0.8235294117647058,community_2,['GQ493605.1.1360' 'MH362787.1.1265'],0.0,-0.0005125476759640503
185705,3.0,0.6666666666666666,community_2,['HQ763465.1.1417' 'MH362787.1.1265'],0.0,0.0004983652084887849
185708,1.0,0.723404255319149,community_2,['HQ789511.1.1439' 'MH362787.1.1265'],0.0348788938109123,-0.000785809715652567
