query_id,refer_id,identity,alignment_length,mismatches,gap_openings,q.start,q.end,s.start,s.end,e-value,bit_score,length,coverage,refer,genome_id
JN863469.1.1246,16S_rRNA::NZ_JPKG01000062.1:3801-5285(-),99.4,1246,7,0,1,1246,1,1484,-1,0,1246,1.0,NZ_JPKG01000062.1,GCF_000735605.1_genomic
AM982792.1.1317,16S_rRNA::NZ_JASZ02000007.1:79148-80661(+),99.5,1317,7,0,1,1317,1,1513,-1,0,1317,1.0,NZ_JASZ02000007.1,GCF_000735695.2_genomic
U20776.1.1231,16S_rRNA::NZ_BBJS01000072.1:234-1720(+),99.8,1231,2,0,1,1231,1,1486,-1,0,1231,1.0,NZ_BBJS01000072.1,GCF_000739895.2_genomic
GU361820.1.1495,16S_rRNA::NZ_JGYW01000003.1:64235-65775(-),99.9,1495,2,0,1,1495,1,1540,-1,0,1495,1.0,NZ_JGYW01000003.1,GCF_000741205.1_genomic
CP025090.1.1324,16S_rRNA::NZ_KN046818.1:5047336-5048872(+),100.0,1324,0,0,1,1324,1,1536,-1,0,1324,1.0,NZ_KN046818.1,GCF_000742135.1_genomic
AY696661.1.1417,16S_rRNA::NZ_BBMY01000188.1:143-1681(+),100.0,1417,0,0,1,1417,1,1538,-1,0,1417,1.0,NZ_BBMY01000188.1,GCF_000759775.1_genomic
AB547706.1.1493,16S_rRNA::NZ_JRPQ01000021.1:189-1717(+),99.9,1493,1,0,1,1493,1,1528,-1,0,1493,1.0,NZ_JRPQ01000021.1,GCF_000762405.1_genomic
D86197.1.1437,16S_rRNA::NZ_JDTK01000044.1:1946-3431(-),99.9,1437,1,0,1,1437,1,1485,-1,0,1437,1.0,NZ_JDTK01000044.1,GCF_000770925.1_genomic
HK693616.1.1245,16S_rRNA::NZ_JDTZ01000017.1:3890-5425(-),99.0,1249,8,2,1,1245,1,1535,-1,0,1245,1.0032128514056224,NZ_JDTZ01000017.1,GCF_000771225.1_genomic
AY962684.1.1342,16S_rRNA::NZ_JSBN01000049.1:8560-10042(+),99.9,1342,1,0,1,1342,1,1482,-1,0,1342,1.0,NZ_JSBN01000049.1,GCF_000797515.1_genomic
X96961.1.1474,16S_rRNA::NZ_CP019962.1:2672314-2673836(+),99.9,1474,2,0,1,1474,1,1522,-1,0,1474,1.0,NZ_CP019962.1,GCF_000807675.2_genomic
AJ291746.1.1317,16S_rRNA::NZ_JWHR01000141.1:3-1425(+),99.3,1317,9,0,1,1317,1,1422,-1,0,1317,1.0,NZ_JWHR01000141.1,GCF_000808015.1_genomic
JN196132.1.1253,16S_rRNA::NZ_JSYN01000008.1:132574-134093(-),100.0,1253,0,0,1,1253,1,1519,-1,0,1253,1.0,NZ_JSYN01000008.1,GCF_000812965.1_genomic
CCYH01000050.193.1720,16S_rRNA::NZ_CCYH01000050.1:188-1733(+),100.0,1528,0,0,1,1528,1,1545,-1,0,1528,1.0,NZ_CCYH01000050.1,GCF_000820765.1_genomic
HQ132411.1.1472,16S_rRNA::NZ_CCXK01000015.1:397-1903(-),99.0,1473,11,2,1,1472,1,1506,-1,0,1472,1.000679347826087,NZ_CCXK01000015.1,GCF_000821305.1_genomic
LC318225.1.1360,16S_rRNA::NZ_CP010523.2:5364266-5365802(-),99.1,1364,8,2,1,1360,1,1536,-1,0,1360,1.0029411764705882,NZ_CP010523.2,GCF_000828055.2_genomic
AB507168.1.1517,16S_rRNA::NZ_AP012541.1:257116-258683(+),100.0,1517,0,0,1,1517,1,1567,-1,0,1517,1.0,NZ_AP012541.1,GCF_000829035.1_genomic
JF411966.1.1448,16S_rRNA::NZ_CP012559.1:1694465-1696027(-),100.0,1448,0,0,1,1448,1,1562,-1,0,1448,1.0,NZ_CP012559.1,GCF_000831645.3_genomic
FJ684702.1.1403,16S_rRNA::NZ_JXQI01000042.1:76-1605(+),99.1,1403,10,1,1,1403,1,1529,-1,0,1403,1.0,NZ_JXQI01000042.1,GCF_000834015.1_genomic
HE962386.1.1485,16S_rRNA::NZ_CP009831.1:2235747-2237276(-),99.3,1485,11,0,1,1485,1,1529,-1,0,1485,1.0,NZ_CP009831.1,GCF_000959525.1_genomic
FJ558046.1.1407,16S_rRNA::NZ_JYOW01000001.1:1861268-1862812(+),99.1,1407,12,1,1,1407,1,1544,-1,0,1407,1.0,NZ_JYOW01000001.1,GCF_000963275.1_genomic
AQHW01000007.13.1527,16S_rRNA::NZ_KQ033919.1:1180650-1182172(-),100.0,1515,0,0,1,1515,1,1522,-1,0,1515,1.0,NZ_KQ033919.1,GCF_000969825.1_genomic
EF218611.1.1314,16S_rRNA::NZ_CP011280.1:1320835-1322343(-),100.0,1314,0,0,1,1314,1,1508,-1,0,1314,1.0,NZ_CP011280.1,GCF_000973085.1_genomic
AY574991.1.1453,16S_rRNA::NZ_LAYJ01000068.1:198493-200027(-),100.0,1453,0,0,1,1453,1,1534,-1,0,1453,1.0,NZ_LAYJ01000068.1,GCF_000981035.1_genomic
JF312713.1.1310,16S_rRNA::NZ_CP011663.1:4001732-4003241(-),99.1,1310,12,0,1,1310,1,1509,-1,0,1310,1.0,NZ_CP011663.1,GCF_001020205.1_genomic
GU361815.1.1483,16S_rRNA::NZ_AP012324.1:1560057-1561585(-),99.8,1483,3,0,1,1483,1,1528,-1,0,1483,1.0,NZ_AP012324.1,GCF_001025175.1_genomic
AF432082.1.1445,16S_rRNA::NZ_AP012325.1:1592401-1593927(-),100.0,1445,0,0,1,1445,1,1526,-1,0,1445,1.0,NZ_AP012325.1,GCF_001025195.1_genomic
GU361819.1.1483,16S_rRNA::NZ_AP012326.1:1976378-1977905(-),100.0,1483,0,0,1,1483,1,1527,-1,0,1483,1.0,NZ_AP012326.1,GCF_001042595.1_genomic
AB425276.1.1515,16S_rRNA::NZ_AP012327.1:1791545-1793070(-),100.0,1515,0,0,1,1515,1,1525,-1,0,1515,1.0,NZ_AP012327.1,GCF_001042615.1_genomic
AJ307005.1.1380,16S_rRNA::NZ_AP012331.1:721641-723163(+),99.9,1381,0,1,1,1380,1,1522,-1,0,1380,1.0007246376811594,NZ_AP012331.1,GCF_001042635.1_genomic
JQ354968.1.1364,16S_rRNA::NZ_AP012332.1:96445-97969(+),99.9,1365,0,1,1,1364,1,1524,-1,0,1364,1.000733137829912,NZ_AP012332.1,GCF_001042655.1_genomic
AEON01000002.393494.395009,16S_rRNA::NZ_AP012333.1:108193-109718(+),100.0,1516,0,0,1,1516,1,1525,-1,0,1516,1.0,NZ_AP012333.1,GCF_001042675.1_genomic
EU777812.1.1396,16S_rRNA::NZ_JYKY01000060.1:218-1750(+),99.4,1396,9,0,1,1396,1,1532,-1,0,1396,1.0,NZ_JYKY01000060.1,GCF_001042985.1_genomic
L37040.1.1377,16S_rRNA::NZ_LEKT01000110.1:1-1543(-),99.2,1378,7,4,1,1377,1,1542,-1,0,1377,1.0007262164124908,NZ_LEKT01000110.1,GCF_001045675.1_genomic
JF091636.1.1347,16S_rRNA::NZ_JVSP01000014.1:530-2055(+),99.3,1348,9,1,1,1347,1,1525,-1,0,1347,1.0007423904974015,NZ_JVSP01000014.1,GCF_001061665.1_genomic
EU071474.1.1501,16S_rRNA::NZ_JVOJ01000030.1:30847-32383(-),99.4,1502,8,1,1,1501,1,1536,-1,0,1501,1.0006662225183212,NZ_JVOJ01000030.1,GCF_001064145.1_genomic
JQ449806.1.1396,16S_rRNA::NZ_JVLH01000010.1:291-1829(+),99.1,1396,10,2,1,1396,1,1538,-1,0,1396,1.0,NZ_JVLH01000010.1,GCF_001070855.1_genomic
HQ805418.1.1475,16S_rRNA::NZ_JVNU01000049.1:0-1535(-),99.2,1475,12,0,1,1475,1,1535,-1,0,1475,1.0,NZ_JVNU01000049.1,GCF_001071995.1_genomic
HM837356.1.1369,16S_rRNA::NZ_JVKU01000004.1:4081-5626(-),99.1,1370,10,2,1,1369,1,1545,-1,0,1369,1.0007304601899196,NZ_JVKU01000004.1,GCF_001072385.1_genomic
HM276314.1.1357,16S_rRNA::NZ_JVKM01000024.1:125966-127501(-),99.3,1357,9,1,1,1357,1,1535,-1,0,1357,1.0,NZ_JVKM01000024.1,GCF_001072465.1_genomic
CP019469.23204.24685,16S_rRNA::NZ_CP011968.1:1153014-1154514(+),99.9,1483,1,1,1,1482,1,1500,-1,0,1482,1.0006747638326585,NZ_CP011968.1,GCF_001077535.1_genomic
CDYH01004733.267.1779,16S_rRNA::NZ_CVTY01000004.1:227532-229061(+),99.9,1513,1,0,1,1513,1,1529,-1,0,1513,1.0,NZ_CVTY01000004.1,GCF_001182045.1_genomic
ACTH01000059.589.2110,16S_rRNA::NZ_KQ236749.1:4732-6261(-),100.0,1522,0,0,1,1522,1,1529,-1,0,1522,1.0,NZ_KQ236749.1,GCF_001185345.1_genomic
DQ174168.1.1341,16S_rRNA::NZ_CP012196.1:497363-498872(+),100.0,1341,0,0,1,1341,1,1509,-1,0,1341,1.0,NZ_CP012196.1,GCF_001190745.1_genomic
CWJP01000006.3412.4922,16S_rRNA::NZ_LN869527.1:3398-4927(-),100.0,1511,0,0,1,1511,1,1529,-1,0,1511,1.0,NZ_LN869527.1,GCF_001244995.1_genomic
CWIP01000014.383.1877,16S_rRNA::NZ_LN868538.1:369-1882(-),100.0,1495,0,0,1,1495,1,1513,-1,0,1495,1.0,NZ_LN868538.1,GCF_001261775.1_genomic
FJ858731.1.1262,16S_rRNA::NZ_CP011786.1:1420999-1422524(+),99.8,1262,2,1,1,1262,1,1525,-1,0,1262,1.0,NZ_CP011786.1,GCF_001263395.1_genomic
EF059881.1.1417,16S_rRNA::NZ_CP013940.1:879135-880673(+),99.9,1418,0,1,1,1417,1,1538,-1,0,1417,1.0007057163020465,NZ_CP013940.1,GCF_001277215.2_genomic
FJ976446.1.1392,16S_rRNA::NZ_CP012590.1:2804585-2806139(-),99.1,1392,6,3,1,1392,1,1554,-1,0,1392,1.0,NZ_CP012590.1,GCF_001278845.1_genomic
CXYV01000001.3634.5142,16S_rRNA::NZ_CXYV01000001.1:3620-5147(-),100.0,1509,0,0,1,1509,1,1527,-1,0,1509,1.0,NZ_CXYV01000001.1,GCF_001286805.1_genomic
EU928984.1.1238,16S_rRNA::NZ_CP011868.1:1476365-1477882(+),99.1,1238,11,0,1,1238,1,1517,-1,0,1238,1.0,NZ_CP011868.1,GCF_001294645.1_genomic
AJAM01000006.437650.439197,16S_rRNA::NZ_LHOX01000013.1:43-1600(+),99.9,1548,1,0,1,1548,1,1557,-1,0,1548,1.0,NZ_LHOX01000013.1,GCF_001297065.1_genomic
CYUJ01000003.976605.978112,16S_rRNA::NZ_CYUJ01000003.1:976599-978125(+),100.0,1508,0,0,1,1508,1,1526,-1,0,1508,1.0,NZ_CYUJ01000003.1,GCF_001299475.1_genomic
JX644378.1.1443,16S_rRNA::NZ_LJSD01000004.1:307-1788(+),99.7,1443,4,0,1,1443,1,1481,-1,0,1443,1.0,NZ_LJSD01000004.1,GCF_001303895.1_genomic
LT622246.646741.648255,16S_rRNA::NZ_CP012938.1:3352663-3354184(-),99.8,1515,1,1,1,1515,1,1521,-1,0,1515,1.0,NZ_CP012938.1,GCF_001314995.1_genomic
AB698720.1.1455,16S_rRNA::NZ_LMNU01000023.1:327296-328776(-),99.2,1455,1,1,1,1455,1,1480,-1,0,1455,1.0,NZ_LMNU01000023.1,GCF_001423085.1_genomic
AB425929.1.1502,16S_rRNA::NZ_AZGE01000048.1:87-1659(+),99.0,1503,8,4,1,1502,1,1572,-1,0,1502,1.0006657789613849,NZ_AZGE01000048.1,GCF_001434465.1_genomic
AB608051.1.1488,16S_rRNA::NZ_AZDJ01000014.1:131-1696(+),100.0,1488,0,0,1,1488,1,1565,-1,0,1488,1.0,NZ_AZDJ01000014.1,GCF_001434705.1_genomic
AB365975.1.1498,16S_rRNA::NZ_AZEE01000005.1:67-1629(-),99.9,1498,0,1,1,1498,1,1562,-1,0,1498,1.0,NZ_AZEE01000005.1,GCF_001434895.1_genomic
DQ123580.1.1457,16S_rRNA::NZ_AZEL01000036.1:225-1785(+),99.5,1457,7,0,1,1457,1,1560,-1,0,1457,1.0,NZ_AZEL01000036.1,GCF_001434975.1_genomic
AY026751.1.1219,16S_rRNA::NZ_AZGK01000002.1:346-1916(-),99.9,1220,0,1,1,1219,1,1570,-1,0,1219,1.0008203445447088,NZ_AZGK01000002.1,GCF_001435315.1_genomic
AY533299.1.1239,16S_rRNA::NZ_CP013126.1:3103451-3104982(-),100.0,1239,0,0,1,1239,1,1531,-1,0,1239,1.0,NZ_CP013126.1,GCF_001441165.1_genomic
AF487679.1.1504,16S_rRNA::NZ_LN881715.1:3620-5154(-),99.7,1504,4,0,1,1504,1,1534,-1,0,1504,1.0,NZ_LN881715.1,GCF_001457435.1_genomic
JQ746476.1.1309,16S_rRNA::NZ_LN831029.1:838361-839888(+),99.8,1309,2,0,1,1309,1,1527,-1,0,1309,1.0,NZ_LN831029.1,GCF_001457475.1_genomic
JF106005.1.1329,16S_rRNA::NZ_LN831027.1:102376-103877(+),99.2,1329,9,2,1,1329,1,1501,-1,0,1329,1.0,NZ_LN831027.1,GCF_001457555.1_genomic
JF747607.1.1274,16S_rRNA::NZ_LN831025.1:39136-40646(+),99.7,1274,4,0,1,1274,1,1510,-1,0,1274,1.0,NZ_LN831025.1,GCF_001457695.1_genomic
BAAW01000377.208.1702,16S_rRNA::NZ_LN890325.1:149483-150996(+),99.8,1495,3,0,1,1495,1,1513,-1,0,1495,1.0,NZ_LN890325.1,GCF_001458595.1_genomic
KF099299.1.1347,16S_rRNA::NZ_LNIZ01000018.1:3527-5049(-),99.1,1347,12,0,1,1347,1,1522,-1,0,1347,1.0,NZ_LNIZ01000018.1,GCF_001469025.1_genomic
FAUJ01000006.3367.4875,16S_rRNA::NZ_LN908974.1:3353-4879(-),100.0,1509,0,0,1,1509,1,1526,-1,0,1509,1.0,NZ_LN908974.1,GCF_001486165.1_genomic
FAUL01000012.89600.91090,16S_rRNA::NZ_LN908986.1:259675-261183(+),100.0,1491,0,0,1,1491,1,1508,-1,0,1491,1.0,NZ_LN908986.1,GCF_001486445.1_genomic
FAVJ01000004.312430.313940,16S_rRNA::NZ_LN913000.1:312426-313953(+),100.0,1511,0,0,1,1511,1,1527,-1,0,1511,1.0,NZ_LN913000.1,GCF_001487105.1_genomic
LN881588.1.1487,16S_rRNA::NZ_LN913013.1:1343137-1344658(-),100.0,1487,0,0,1,1487,1,1521,-1,0,1487,1.0,NZ_LN913013.1,GCF_001487125.1_genomic
JX905358.1.1469,16S_rRNA::NZ_LOJF01000014.1:241-1752(+),99.7,1469,4,0,1,1469,1,1511,-1,0,1469,1.0,NZ_LOJF01000014.1,GCF_001494635.1_genomic
JQ087391.1.1503,16S_rRNA::NZ_LOQF01000021.1:151-1661(+),100.0,1503,0,0,1,1503,1,1510,-1,0,1503,1.0,NZ_LOQF01000021.1,GCF_001517935.1_genomic
JN399172.1.1338,16S_rRNA::NZ_KQ954244.1:1668883-1670363(+),100.0,1338,0,0,1,1338,1,1480,-1,0,1338,1.0,NZ_KQ954244.1,GCF_001519075.1_genomic
JN429196.1.1223,16S_rRNA::NZ_LNBY01000017.1:124462-125945(+),99.1,1225,9,2,1,1223,1,1483,-1,0,1223,1.0016353229762878,NZ_LNBY01000017.1,GCF_001542855.1_genomic
Y17318.1.1501,16S_rRNA::NZ_CP014159.1:717391-718937(+),100.0,1501,0,0,1,1501,1,1546,-1,0,1501,1.0,NZ_CP014159.1,GCF_001543105.1_genomic
Y18160.1.1416,16S_rRNA::NZ_BCQE01000074.1:218-1775(+),100.0,1416,0,0,1,1416,1,1557,-1,0,1416,1.0,NZ_BCQE01000074.1,GCF_001544275.1_genomic
JF206640.1.1370,16S_rRNA::NZ_BCQX01000190.1:61-1607(-),99.1,1370,12,0,1,1370,1,1546,-1,0,1370,1.0,NZ_BCQX01000190.1,GCF_001552295.1_genomic
KF537630.1.1368,16S_rRNA::NZ_KQ959493.1:2247-3760(-),99.6,1369,3,3,1,1368,1,1513,-1,0,1368,1.0007309941520468,NZ_KQ959493.1,GCF_001552785.1_genomic
EU427463.1.1403,16S_rRNA::NZ_KQ959871.1:44-1597(+),99.7,1403,3,1,1,1403,1,1553,-1,0,1403,1.0,NZ_KQ959871.1,GCF_001553005.1_genomic
LSDM01000016.215.1732,16S_rRNA::NZ_KQ960595.1:210-1737(+),100.0,1518,0,0,1,1518,1,1527,-1,0,1518,1.0,NZ_KQ960595.1,GCF_001553265.1_genomic
LSDT01000016.46.1601,16S_rRNA::NZ_KQ960935.1:41-1606(+),100.0,1556,0,0,1,1556,1,1565,-1,0,1556,1.0,NZ_KQ960935.1,GCF_001553405.1_genomic
AJ251986.1.1401,16S_rRNA::NZ_CP014228.1:2224192-2225727(+),100.0,1401,0,0,1,1401,1,1535,-1,0,1401,1.0,NZ_CP014228.1,GCF_001553565.1_genomic
AJ251630.1.1502,16S_rRNA::NZ_CP014229.1:161961-163507(+),99.7,1502,4,0,1,1502,1,1546,-1,0,1502,1.0,NZ_CP014229.1,GCF_001553605.1_genomic
EU156758.1.1329,16S_rRNA::NZ_LQWV01000040.1:231928-233481(-),100.0,1329,0,0,1,1329,1,1553,-1,0,1329,1.0,NZ_LQWV01000040.1,GCF_001553855.1_genomic
JQ087389.1.1505,16S_rRNA::NZ_LOHY01000113.1:3215-4728(-),100.0,1505,0,0,1,1505,1,1513,-1,0,1505,1.0,NZ_LOHY01000113.1,GCF_001559795.1_genomic
AB237713.1.1455,16S_rRNA::NZ_CP014223.1:2979177-2980707(-),99.0,1456,13,1,1,1455,1,1530,-1,0,1455,1.0006872852233677,NZ_CP014223.1,GCF_001561955.1_genomic
KY622963.1.1202,16S_rRNA::NZ_BCSO01000023.1:3845-5364(-),99.0,1205,9,1,1,1202,1,1519,-1,0,1202,1.002495840266223,NZ_BCSO01000023.1,GCF_001570905.1_genomic
AB012589.1.1484,16S_rRNA::NZ_BCSP01000025.1:3736-5258(-),99.9,1485,1,1,1,1484,1,1522,-1,0,1484,1.0006738544474394,NZ_BCSP01000025.1,GCF_001570925.1_genomic
CP014480.1.1202,16S_rRNA::NZ_CP014480.1:0-1215(+),100.0,1202,0,0,1,1202,1,1215,-1,0,1202,1.0,NZ_CP014480.1,GCF_001580365.1_genomic
GQ240641.1.1325,16S_rRNA::NZ_LHZA01000074.1:3763-5249(-),99.8,1326,1,1,1,1325,1,1486,-1,0,1325,1.0007547169811322,NZ_LHZA01000074.1,GCF_001580535.1_genomic
EU868814.1.1450,16S_rRNA::NZ_LQQC01000012.1:22542-24068(+),99.7,1452,1,2,1,1450,1,1526,-1,0,1450,1.0013793103448276,NZ_LQQC01000012.1,GCF_001584615.1_genomic
AP017469.4528062.4529584,16S_rRNA::NZ_CP014608.1:717998-719537(+),99.6,1523,6,0,1,1523,1,1539,-1,0,1523,1.0,NZ_CP014608.1,GCF_001586165.1_genomic
HM265475.1.1351,16S_rRNA::NZ_BCUL01000049.1:1189-2712(-),99.3,1351,10,0,1,1351,1,1523,-1,0,1351,1.0,NZ_BCUL01000049.1,GCF_001591265.1_genomic
AY991326.1.1309,16S_rRNA::NZ_BCVJ01000104.1:72-1632(+),99.0,1309,13,0,1,1309,1,1560,-1,0,1309,1.0,NZ_BCVJ01000104.1,GCF_001591685.1_genomic
AM943053.1.1287,16S_rRNA::NZ_BCVN01000061.1:3270-4823(-),99.1,1287,11,0,1,1287,1,1553,-1,0,1287,1.0,NZ_BCVN01000061.1,GCF_001591765.1_genomic
FJ557000.1.1453,16S_rRNA::NZ_BCVR01000015.1:102-1661(-),100.0,1453,0,0,1,1453,1,1559,-1,0,1453,1.0,NZ_BCVR01000015.1,GCF_001591845.1_genomic
EU024145.1.1318,16S_rRNA::NZ_BCZP01000070.1:77-1606(-),99.8,1319,0,2,1,1318,1,1529,-1,0,1318,1.0007587253414265,NZ_BCZP01000070.1,GCF_001598795.1_genomic
AB071953.1.1312,16S_rRNA::NZ_LSGQ01000011.1:366-1879(+),99.2,1317,6,1,1,1312,1,1513,-1,0,1312,1.0038109756097562,NZ_LSGQ01000011.1,GCF_001675285.1_genomic
MAIQ01000023.175.1690,16S_rRNA::NZ_MAIQ01000023.1:169-1703(+),100.0,1516,0,0,1,1516,1,1534,-1,0,1516,1.0,NZ_MAIQ01000023.1,GCF_001678845.1_genomic
KU170959.1.1307,16S_rRNA::NZ_CP014989.1:182185-183725(+),99.0,1310,10,3,1,1307,1,1540,-1,0,1307,1.0022953328232593,NZ_CP014989.1,GCF_001685415.1_genomic
CP016756.2221207.2222594,16S_rRNA::NZ_CP016756.1:1856776-1858319(-),100.0,1388,0,0,1,1388,1,1543,-1,0,1388,1.0,NZ_CP016756.1,GCF_001700965.1_genomic
JQ809697.1.1447,16S_rRNA::NZ_CP016757.1:1508448-1509961(+),99.9,1447,1,0,1,1447,1,1513,-1,0,1447,1.0,NZ_CP016757.1,GCF_001701045.1_genomic
HQ810946.1.1476,16S_rRNA::NZ_CP017037.1:118884-120452(+),99.1,1477,11,2,1,1476,1,1568,-1,0,1476,1.0006775067750677,NZ_CP017037.1,GCF_001717505.1_genomic
AB681219.1.1466,16S_rRNA::NZ_MDCO01000002.1:58-1570(+),99.9,1466,2,0,1,1466,1,1512,-1,0,1466,1.0,NZ_MDCO01000002.1,GCF_001746205.1_genomic
JF096707.1.1375,16S_rRNA::NZ_KV822194.1:6-1558(+),99.2,1375,11,0,1,1375,1,1552,-1,0,1375,1.0,NZ_KV822194.1,GCF_001815865.1_genomic
EF419416.1.1447,16S_rRNA::NZ_KV823265.1:109-1635(-),99.2,1448,10,1,1,1447,1,1526,-1,0,1447,1.0006910850034554,NZ_KV823265.1,GCF_001815905.1_genomic
HM274530.1.1342,16S_rRNA::NZ_MLCQ01000020.1:282-1795(+),99.1,1344,10,1,1,1342,1,1513,-1,0,1342,1.0014903129657229,NZ_MLCQ01000020.1,GCF_001875725.1_genomic
Z15062.1.1461,16S_rRNA::NZ_CP016312.1:1373777-1375296(+),100.0,1461,0,0,1,1461,1,1519,-1,0,1461,1.0,NZ_CP016312.1,GCF_001880325.1_genomic
HE983827.1.1428,16S_rRNA::NZ_CP009247.1:2207025-2208551(-),99.9,1428,2,0,1,1428,1,1526,-1,0,1428,1.0,NZ_CP009247.1,GCF_001941485.1_genomic
AB681920.1.1462,16S_rRNA::NZ_MKZO01000060.1:3655-5187(-),100.0,1462,0,0,1,1462,1,1532,-1,0,1462,1.0,NZ_MKZO01000060.1,GCF_001941965.1_genomic
KU744404.1.1459,16S_rRNA::NZ_MPJW01000125.1:28-1550(+),99.9,1459,2,0,1,1459,1,1522,-1,0,1459,1.0,NZ_MPJW01000125.1,GCF_001945525.1_genomic
KU744405.1.1460,16S_rRNA::NZ_MPKA01000044.1:182667-184192(+),99.9,1461,0,1,1,1460,1,1525,-1,0,1460,1.0006849315068493,NZ_MPKA01000044.1,GCF_001945605.1_genomic
AM420266.1.1496,16S_rRNA::NZ_CP019300.1:452596-454125(+),99.4,1497,7,2,1,1496,1,1529,-1,0,1496,1.000668449197861,NZ_CP019300.1,GCF_001953955.1_genomic
EU629164.1.1344,16S_rRNA::NZ_CP019445.1:279530-281068(-),99.9,1344,1,0,1,1344,1,1538,-1,0,1344,1.0,NZ_CP019445.1,GCF_001975225.1_genomic
FM872292.1.1364,16S_rRNA::NZ_MUYV01000016.1:3591-5115(-),99.9,1365,1,1,1,1364,1,1524,-1,0,1364,1.000733137829912,NZ_MUYV01000016.1,GCF_002014855.1_genomic
JF506634.1.1362,16S_rRNA::NZ_MUXY01000013.1:140-1676(+),99.7,1362,4,0,1,1362,1,1536,-1,0,1362,1.0,NZ_MUXY01000013.1,GCF_002015035.1_genomic
JF506640.1.1362,16S_rRNA::NZ_MUXX01000027.1:310-1846(+),100.0,1362,0,0,1,1362,1,1536,-1,0,1362,1.0,NZ_MUXX01000027.1,GCF_002015045.1_genomic
AY258614.1.1402,16S_rRNA::NZ_KV917377.1:2751879-2753427(+),100.0,1402,0,0,1,1402,1,1548,-1,0,1402,1.0,NZ_KV917377.1,GCF_002019705.1_genomic
CVRG01041904.1.1229,16S_rRNA::NZ_CP019952.1:2892593-2894125(-),99.1,1229,11,0,1,1229,1,1532,-1,0,1229,1.0,NZ_CP019952.1,GCF_002021815.1_genomic
AF207074.1.1392,16S_rRNA::NZ_CP014337.1:33500-35013(+),100.0,1392,0,0,1,1392,1,1513,-1,0,1392,1.0,NZ_CP014337.1,GCF_002024805.1_genomic
ATXR01000029.87.1300,16S_rRNA::NZ_LN831034.1:16838-18383(+),100.0,1214,0,0,1,1214,1,1545,-1,0,1214,1.0,NZ_LN831034.1,GCF_002055535.1_genomic
AB741663.1.1324,16S_rRNA::NZ_NAEW01000064.1:79-1617(+),99.9,1324,1,0,1,1324,1,1538,-1,0,1324,1.0,NZ_NAEW01000064.1,GCF_002075345.1_genomic
JF181670.1.1367,16S_rRNA::NZ_CP015283.1:889059-890603(+),99.1,1369,11,2,1,1367,1,1544,-1,0,1367,1.0014630577907828,NZ_CP015283.1,GCF_002094975.1_genomic
HQ452853.1.1464,16S_rRNA::NZ_NFGZ01000041.1:3885-5415(-),99.5,1464,7,1,1,1464,1,1530,-1,0,1464,1.0,NZ_NFGZ01000041.1,GCF_002159175.1_genomic
LN846908.1.1491,16S_rRNA::NZ_NFKA01000023.1:45471-46997(+),99.5,1491,7,0,1,1491,1,1526,-1,0,1491,1.0,NZ_NFKA01000023.1,GCF_002160145.1_genomic
HQ817639.1.1455,16S_rRNA::NZ_NFKJ01000021.1:208-1738(-),99.7,1455,4,0,1,1455,1,1530,-1,0,1455,1.0,NZ_NFKJ01000021.1,GCF_002160325.1_genomic
LN998062.1.1487,16S_rRNA::NZ_NFLJ01000071.1:44-1565(+),99.9,1487,2,0,1,1487,1,1521,-1,0,1487,1.0,NZ_NFLJ01000071.1,GCF_002160865.1_genomic
AY916371.1.1353,16S_rRNA::NZ_NFMA01000055.1:11-1540(-),99.3,1353,9,0,1,1353,1,1529,-1,0,1353,1.0,NZ_NFMA01000055.1,GCF_002161175.1_genomic
EF012366.1.1251,16S_rRNA::NZ_CP015579.1:127832-129370(+),99.0,1251,7,3,1,1251,1,1538,-1,0,1251,1.0,NZ_CP015579.1,GCF_002163585.1_genomic
GQ069882.1.1359,16S_rRNA::NZ_CP028561.1:468929-470461(+),99.2,1359,10,1,1,1359,1,1532,-1,0,1359,1.0,NZ_CP028561.1,GCF_002165255.2_genomic
KR364792.1.1528,16S_rRNA::NZ_NHMP01000003.1:144637-146173(-),99.8,1530,1,1,1,1528,1,1536,-1,0,1528,1.0013089005235603,NZ_NHMP01000003.1,GCF_002221595.1_genomic
AJ508452.1.1498,16S_rRNA::NZ_CP022464.2:2362645-2364175(+),99.7,1498,4,0,1,1498,1,1530,-1,0,1498,1.0,NZ_CP022464.2,GCF_002234575.2_genomic
AY349387.1.1503,16S_rRNA::NZ_CP016753.1:788660-790169(+),99.8,1503,3,0,1,1503,1,1509,-1,0,1503,1.0,NZ_CP016753.1,GCF_002240055.1_genomic
JF681464.1.1256,16S_rRNA::NZ_NOIG01000016.1:229-1754(+),99.0,1257,11,1,1,1256,1,1525,-1,0,1256,1.000796178343949,NZ_NOIG01000016.1,GCF_002245625.1_genomic
HQ716707.1.1479,16S_rRNA::NZ_NPJJ01000014.1:284-1812(+),99.9,1479,2,0,1,1479,1,1528,-1,0,1479,1.0,NZ_NPJJ01000014.1,GCF_002251385.1_genomic
EF614698.1.1381,16S_rRNA::NZ_NGPY01000036.1:3263-4836(-),99.1,1381,12,1,1,1381,1,1573,-1,0,1381,1.0,NZ_NGPY01000036.1,GCF_002254085.1_genomic
