	Aerobic	Anaerobic	Contains_Mobile_Elements	Facultatively_Anaerobic	Forms_Biofilms	Gram_Negative	Gram_Positive	Potentially_Pathogenic	Stress_Tolerant
HQ797328.1.1462	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ905064.1.1432	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
DQ904727.1.1491	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ779108.1.1442	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ904783.1.1429	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ905456.1.1472	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ778942.1.1454	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
HQ783613.1.1444	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ782981.1.1431	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ782509.1.1427	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
HQ783065.1.1441	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
HQ801153.1.1449	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ782256.1.1449	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ779440.1.1452	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ780971.1.1455	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
HQ793252.1.1444	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ781407.1.1446	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ801940.1.1439	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ783170.1.1452	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ783571.1.1431	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ795145.1.1450	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ775614.1.1428	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ778056.1.1461	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ780980.1.1449	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ905194.1.1477	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ782208.1.1442	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ803886.1.1406	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ905474.1.1452	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ780631.1.1447	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ780839.1.1450	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ905185.1.1458	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ785684.1.1442	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ780963.1.1453	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ783085.1.1420	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
HQ779937.1.1494	0	1	0.012931034	0	0.0	0	1	0.00729927	0.016949153
HQ788879.1.1429	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
HQ781014.1.1454	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ785931.1.1453	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
HQ781671.1.1460	0	0	0.043103448	1	0.0	0	1	0.00729927	0.016949153
HQ781771.1.1496	0	1	0.012931034	0	0.0	0	1	0.00729927	0.016949153
HQ778371.1.1457	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ905035.1.1446	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ784962.1.1446	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ784830.1.1447	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ785307.1.1455	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ785602.1.1437	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ785763.1.1440	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ781319.1.1459	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
GQ099074.1.1311	0	0	0.004310345	0	0.0	1	0	0.00729927	0.016949153
HQ781423.1.1457	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ905473.1.1481	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
HQ786471.1.1450	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ782714.1.1432	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ786303.1.1446	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ777198.1.1451	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ785658.1.1442	0	1	0.004310345	0	0.0	1	0	0.0	0.0
HQ783809.1.1413	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ785499.1.1450	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ792823.1.1442	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ782268.1.1451	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ782244.1.1418	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
HQ783986.1.1437	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
DQ905290.1.1475	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ787985.1.1445	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF025253.1.1453	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ785014.1.1444	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ905437.1.1471	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
HQ788779.1.1437	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ785321.1.1445	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ785380.1.1447	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
HQ789628.1.1386	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ807997.1.1454	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ785882.1.1446	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
HQ785600.1.1436	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
HQ788656.1.1411	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ780555.1.1452	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ783728.1.1471	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ780704.1.1454	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ787293.1.1424	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ789223.1.1434	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ807895.1.1446	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ806925.1.1453	0	0	0.784482759	1	0.529411765	1	0	0.795620438	1.084745763
HQ786758.1.1451	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
HQ785546.1.1460	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ787308.1.1451	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ810987.1.1440	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ785436.1.1450	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ788178.1.1439	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
HQ783648.1.1448	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU850576.1.1430	1	0	0.004310345	0	0.029411765	1	0	0.0	0.016949153
HQ788586.1.1438	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ789462.1.1441	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ791087.1.1446	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ790842.1.1439	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ791080.1.1450	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ789484.1.1420	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ791151.1.1453	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ793717.1.1445	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
HQ785591.1.1434	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF097056.1.1397	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ793627.1.1442	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ789440.1.1436	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF098247.1.1426	0	1	0.012931034	0	0.0	0	1	0.00729927	0.016949153
HQ809006.1.1410	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ785648.1.1447	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ789879.1.1416	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ789694.1.1431	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ794871.1.1442	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
HQ783927.1.1433	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ790138.1.1422	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ797354.1.1422	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
HQ792186.1.1441	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ792748.1.1418	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ790773.1.1438	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ790332.1.1420	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ792821.1.1448	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
EF098973.1.1393	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ785577.1.1448	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ785164.1.1445	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF096838.1.1392	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ794581.1.1435	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ788153.1.1469	0	0	0.043103448	1	0.0	0	1	0.00729927	0.016949153
EF097877.1.1408	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ796357.1.1440	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
EF098548.1.1393	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ789383.1.1443	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ812411.1.1431	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF099523.1.1391	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ792283.1.1450	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ789511.1.1439	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ795417.1.1442	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ792893.1.1443	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ792938.1.1456	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ792890.1.1429	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ792908.1.1451	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ796644.1.1453	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ789378.1.1466	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ813551.1.1440	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ793694.1.1417	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ792120.1.1429	1	0	0.004310345	0	0.029411765	1	0	0.0	0.016949153
HQ792894.1.1459	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ792783.1.1429	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HM344005.1.1345	0	0	0.0	0	0.0	1	0	0.01459854	0.0
HQ792721.1.1431	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF025214.1.1451	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ792101.1.1451	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
HQ815054.1.1440	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF097483.1.1375	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ792303.1.1452	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF025248.1.1456	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ794077.1.1446	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ793593.1.1435	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ809259.1.1465	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
HQ794913.1.1331	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ795203.1.1453	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ813841.1.1433	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF025286.1.1454	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ792619.1.1442	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ802551.1.1420	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ792622.1.1471	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
HQ797188.1.1427	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
HQ795355.1.1429	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ802823.1.1437	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ796635.1.1460	0	0	0.784482759	1	0.529411765	1	0	0.795620438	1.084745763
HQ798697.1.1448	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ796723.1.1444	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ795241.1.1454	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ818004.1.1430	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF100005.1.1387	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF025230.1.1453	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF025267.1.1453	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ796965.1.1439	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
EF025281.1.1453	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ797232.1.1440	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
HQ795863.1.1444	0	0	0.784482759	1	0.529411765	1	0	0.795620438	1.084745763
HQ797182.1.1447	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ794914.1.1360	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
HQ795221.1.1450	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
EF071155.1.1491	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ798646.1.1447	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ795374.1.1397	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF025273.1.1453	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ799573.1.1395	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ797049.1.1440	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
HQ805179.1.1449	0	0	0.043103448	1	0.0	0	1	0.00729927	0.016949153
HQ800670.1.1436	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ805733.1.1441	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ798989.1.1439	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU864467.1.1485	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ802530.1.1345	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF071174.1.1494	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ800828.1.1442	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF096189.1.1366	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
GQ132307.1.1386	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ807512.1.1432	0	0	0.784482759	1	0.529411765	1	0	0.795620438	1.084745763
EU844416.1.1343	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ802615.1.1429	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
GQ133965.1.1375	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ800809.1.1433	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ802776.1.1445	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ815996.1.1437	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF098724.1.1356	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF096176.1.1376	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF098534.1.1363	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ807440.1.1456	0	0	0.043103448	1	0.0	0	1	0.00729927	0.016949153
HQ805849.1.1445	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
GQ133907.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ805056.1.1448	0	0	0.043103448	1	0.0	0	1	0.00729927	0.016949153
HQ819316.1.1450	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ805965.1.1477	0	0	0.043103448	0	0.0	0	1	0.00729927	0.016949153
HQ808001.1.1450	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ807012.1.1436	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EU828409.1.1423	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ807825.1.1432	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF098595.1.1393	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ807991.1.1440	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ807948.1.1446	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF097998.1.1389	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ810975.1.1441	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ812128.1.1444	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ808105.1.1450	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ819977.1.1443	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF097627.1.1361	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ807567.1.1446	0	0	0.784482759	1	0.529411765	1	0	0.795620438	1.084745763
EF097941.1.1386	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ816367.1.1407	0	0	0.784482759	1	0.529411765	1	0	0.795620438	1.084745763
HQ812904.1.1417	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF098760.1.1397	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ808347.1.1440	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ814395.1.1535	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
EF098038.1.1349	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ810790.1.1450	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF099072.1.1365	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
HQ815119.1.1448	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF099902.1.1386	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ814332.1.1456	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.06779661
EF096751.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ815362.1.1433	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
HQ814954.1.1438	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ810704.1.1450	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ814928.1.1434	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
GQ136831.1.1382	1	0	0.0	0	0.0	1	0	0.00729927	0.0
JF048255.1.1354	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ815336.1.1433	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ813935.1.1437	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ810916.1.1454	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ815889.1.1463	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ814909.1.1491	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
GQ133121.1.1411	0	0	0.00862069	1	0.0	0	1	0.01459854	0.0
EU931440.1.1396	0	1	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
JF044111.1.1379	0	0	0.00862069	0	0.0	0	1	0.00729927	0.016949153
HQ817639.1.1455	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ816419.1.1422	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ821088.1.1433	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
GQ133703.1.1364	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
EU878313.1.1507	0	1	0.00862069	0	0.029411765	0	1	0.0	0.016949153
HQ814218.1.1416	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ821359.1.1443	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
JF064395.1.1378	0	0	0.043103448	1	0.0	0	1	0.00729927	0.016949153
HQ819073.1.1451	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
GQ138644.1.1374	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
JF030154.1.1334	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ816693.1.1462	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
JF090188.1.1364	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
HQ817638.1.1449	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
GQ135225.1.1325	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
JF095411.1.1369	0	0	0.043103448	1	0.0	0	1	0.00729927	0.016949153
HM445211.1.1314	0	0	0.00862069	0	0.058823529	1	0	0.00729927	0.0
HM445947.1.1481	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
GQ133895.1.1341	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
GQ134113.1.1370	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
GQ134607.1.1360	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HM468011.1.1426	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
GQ159307.1.1468	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
JF082189.1.1377	0	0	0.043103448	1	0.0	0	1	0.00729927	0.016949153
GQ134425.1.1392	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
GQ175402.1.1433	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
JF121027.1.1363	0	0	0.081896552	1	0.205882353	1	0	0.270072993	0.762711864
GQ135251.1.1368	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
JF030218.1.1334	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
GQ175375.1.1452	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
JF062451.1.1370	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
GQ138429.1.1362	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
JF117260.1.1361	0	0	0.004310345	1	0.176470588	1	0	0.065693431	0.169491525
JF000870.1.1363	0	0	0.081896552	1	0.205882353	1	0	0.270072993	0.762711864
JF045838.1.1372	0	0	0.012931034	1	0.0	0	1	0.01459854	0.0
JF029412.1.1373	0	0	0.012931034	1	0.0	0	1	0.01459854	0.0
GQ175462.1.1458	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
GQ155587.1.1363	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
JF124473.1.1355	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
JF105630.1.1385	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
GQ157044.1.1456	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.06779661
JF106005.1.1329	0	1	0.004310345	0	0.0	0	1	0.0	0.0
GQ264301.1.1463	1	0	0.004310345	0	0.0	1	0	0.01459854	0.016949153
GQ157369.1.1484	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
JF096707.1.1375	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
GQ155728.1.1363	0	0	0.043103448	1	0.0	0	1	0.00729927	0.016949153
GQ159578.1.1479	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
GQ175456.1.1437	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
GQ157859.1.1440	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
JF096771.1.1331	0	1	0.00862069	0	0.029411765	0	1	0.0	0.016949153
GQ159159.1.1475	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
GQ157354.1.1484	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
GQ159184.1.1472	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
JF104196.1.1305	0	0	0.012931034	1	0.058823529	1	0	0.0	0.033898305
GQ158654.1.1454	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
JF095834.1.1347	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
JF128502.1.1359	0	1	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
GQ175482.1.1455	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
GQ175407.1.1454	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
GQ175496.1.1455	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
GQ157641.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
GQ175448.1.1452	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
GQ267982.1.1474	0	0	0.043103448	0	0.0	0	1	0.00729927	0.016949153
GQ159172.1.1474	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
JF128995.1.1359	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
GQ157993.1.1485	0	0	0.784482759	1	0.529411765	1	0	0.795620438	1.084745763
JF107789.1.1369	0	0	0.043103448	1	0.0	0	1	0.00729927	0.016949153
GQ175485.1.1455	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
GQ159191.1.1491	0	1	0.0	0	0.029411765	1	0	0.00729927	0.0
JF112015.1.1394	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
GQ175436.1.1437	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
GQ175477.1.1436	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
GQ159244.1.1474	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
JF131285.1.1359	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
GQ175428.1.1457	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
GQ175418.1.1432	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
JF110841.1.1382	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
GQ159281.1.1461	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
