"","results.valid_p","q_value","LR_stat","ko","ko_descript"
"2648",1,1,2.33912435200301,"K02655","pilE; type IV pilus assembly protein PilE"
"2649",1,1,2.19573051537631,"K00246","frdC; succinate dehydrogenase subunit C"
"2650",1,1,2.19573051537631,"K00247","frdD; succinate dehydrogenase subunit D"
"2651",1,1,2.18495101696095,"K00886","ppgK; polyphosphate glucokinase [EC:2.7.1.63]"
"2652",1,1,2.13817104044068,"K02122","ATPVF, ntpF, atpF; V/A-type H+/Na+-transporting ATPase subunit F"
"2653",1,1,2.10838722812451,"K00938","E2.7.4.2, mvaK2; phosphomevalonate kinase [EC:2.7.4.2]"
"2654",1,1,2.089904315365,"K03500","rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]"
"2655",1,1,2.08977901202996,"K02650","pilA; type IV pilus assembly protein PilA"
"2656",1,1,2.08210017586308,"K03973","pspC; phage shock protein C"
"2657",1,1,2.07878450766503,"K03712","marR; MarR family transcriptional regulator, multiple antibiotic resistance protein MarR"
"2658",1,1,2.07867172158969,"K28207","nagK; N-acetylglucosamine kinase [EC:2.7.1.59]"
"2659",1,1,2.04088402091753,"K07678","barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]"
"2660",1,1,2.02273002443128,"K03834","tyrP; tyrosine-specific transport protein"
"2661",1,1,2.01299976304463,"K07664","baeR, smeR; two-component system, OmpR family, response regulator BaeR"
"2662",1,1,2.0049912497154,"K02843","waaF, rfaF; lipopolysaccharide heptosyltransferase II [EC:2.4.99.24]"
"2663",1,1,1.99971311659783,"K05524","fdxA; ferredoxin"
"2664",1,1,1.96047193070896,"K11750","frsA; esterase FrsA [EC:3.1.-.-]"
"2665",1,1,1.92637057865279,"K01146","xni; protein Xni"
"2666",1,1,1.88318346606098,"K06858","btuF; vitamin B12 transport system substrate-binding protein"
"2667",1,1,1.8513926618044,"K07097","K07097; uncharacterized protein"
"2668",1,1,1.76408653543038,"K02665","pilP; type IV pilus assembly protein PilP"
"2669",1,1,1.75752915395981,"K01129","dgt; dGTPase [EC:3.1.5.1]"
"2670",1,1,1.72748842685368,"K03591","ftsN; cell division protein FtsN"
"2671",1,1,1.70527892591593,"K06929","K06929; uncharacterized protein"
"2672",1,1,1.70489837822154,"K10017","hisP; histidine transport system ATP-binding protein [EC:7.4.2.1]"
"2673",1,1,1.6890973488548,"K20810","mqnX; aminodeoxyfutalosine deaminase [EC:3.5.4.40]"
"2674",1,1,1.65518985777513,"K16322","pit; low-affinity inorganic phosphate transporter"
"2675",1,1,1.65037529964412,"K02565","nagC; N-acetylglucosamine repressor"
"2676",1,1,1.62051701714954,"K03835","mtr; tryptophan-specific transport protein"
"2677",1,1,1.61855550260685,"K12297","rlmKL; 23S rRNA (guanine2069-N7)-methyltransferase / 23S rRNA (guanine2445-N2)-methyltransferase [EC:2.1.1.264 2.1.1.173]"
"2678",1,1,1.60910801684204,"K10013","argT; lysine/arginine/ornithine transport system substrate-binding protein"
"2679",1,1,1.60885510670713,"K18765","csrD; RNase E specificity factor CsrD"
"2680",1,1,1.59513265202713,"K03840","fldB; flavodoxin II"
"2681",1,1,1.59346062916734,"K02064","thiB, tbpA; thiamine transport system substrate-binding protein"
"2682",1,1,1.58306617645556,"K04765","mazG; nucleoside triphosphate diphosphatase [EC:3.6.1.9]"
"2683",1,1,1.55841116979809,"K10542","mglA; methyl-galactoside transport system ATP-binding protein [EC:7.5.2.11]"
"2684",1,1,1.52692691923599,"K27884","pyrS; two-component system, LytTR family, high-concentration pyruvate sensor kinase [EC:2.7.13.3]"
"2685",1,1,1.50785100565554,"K06396","spoIIIAG; stage III sporulation protein AG"
"2686",1,1,1.50618226838849,"K14054","mpaA; murein peptide amidase A"
"2687",1,1,1.48067733194515,"K08219","UMF2; MFS transporter, UMF2 family, putative MFS family transporter protein"
"2688",1,1,1.46106606842295,"K10857","exoX; exodeoxyribonuclease X [EC:3.1.11.-]"
"2689",1,1,1.41439293770753,"K06039","ychN; uncharacterized protein involved in oxidation of intracellular sulfur"
"2690",1,1,1.41268146113813,"K09918","K09918; uncharacterized protein"
"2691",1,1,1.39409778465691,"K07343","tfoX; DNA transformation protein and related proteins"
"2692",1,1,1.37223737033401,"K07137","K07137; uncharacterized protein"
"2693",1,1,1.33692919723168,"K11746","kefF; glutathione-regulated potassium-efflux system ancillary protein KefF"
"2694",1,1,1.33127282690391,"K03148","thiF; sulfur carrier protein ThiS adenylyltransferase [EC:2.7.7.73]"
"2695",1,1,1.3019502457482,"K06159","yojI; multidrug/microcin transport system ATP-binding/permease protein"
"2696",1,1,1.30122177468468,"K28156","alaE; L-alanine exporter"
"2697",1,1,1.29899990977174,"K01529","yjjX; inosine/xanthosine triphosphatase [EC:3.6.1.73]"
"2698",1,1,1.28197366511334,"K06144","uspB; universal stress protein B"
"2699",1,1,1.28197366511334,"K07269","ytfB; cell division protein YtfB"
"2700",1,1,1.251229833417,"K14348","lldR; GntR family transcriptional regulator, L-lactate dehydrogenase operon regulator"
"2701",1,1,1.24997790184234,"K06156","gntU; Gnt-I system low-affinity gluconate transporter"
"2702",1,1,1.22493585249157,"K07136","K07136; uncharacterized protein"
"2703",1,1,1.22041997955009,"K07109","K07109; uncharacterized protein"
"2704",1,1,1.19009443307687,"K06973","K06973; uncharacterized protein"
"2705",1,1,1.18960408894,"K01518","NUDT2; bis(5'-nucleosidyl)-tetraphosphatase [EC:3.6.1.17]"
"2706",1,1,1.18476892844998,"K00164","OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]"
"2707",1,1,1.13110996850978,"K00892","gsk; inosine kinase [EC:2.7.1.73]"
"2708",1,1,1.10824908941349,"K00244","frdA; succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]"
"2709",1,1,1.07380866105969,"K12961","diaA; DnaA initiator-associating protein"
"2710",1,1,1.07380866105969,"K27882","btsS; two-component system, LytTR family, low-concentration pyruvate sensor kinase [EC:2.7.13.3]"
"2711",1,1,1.07380866105969,"K27883","btsR; two-component system, LytTR family, low-concentration pyruvate response regulator"
"2712",1,1,1.06170699717575,"K24204","hxpB; mannitol-1-/sugar-/sorbitol-6-/2-deoxyglucose-6-phosphatase [EC:3.1.3.22 3.1.3.23 3.1.3.50 3.1.3.68]"
"2713",1,1,1.02651466059223,"K10015","hisM; histidine transport system permease protein"
"2714",1,1,1.02651466059223,"K10016","hisQ; histidine transport system permease protein"
"2715",1,1,1.0222369175026,"K00850","pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]"
"2716",1,1,0.98869195873371,"K08723","yjjG; pyrimidine 5'-nucleotidase [EC:3.1.3.-]"
"2717",1,1,0.940482066959191,"K12524","thrA; bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]"
"2718",1,1,0.93297321431325,"K03674","grxA; glutaredoxin 1"
"2719",1,1,0.923719507253466,"K03970","pspB; phage shock protein B"
"2720",1,1,0.897913569917819,"K07740","rsd; regulator of sigma D"
"2721",1,1,0.859822176470814,"K04775","ydgD; protease YdgD [EC:3.4.21.-]"
"2722",1,1,0.847139086526354,"K06866","grcA; autonomous glycyl radical cofactor"
"2723",1,1,0.801601009462559,"K08324","sad; succinate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.24]"
"2724",1,1,0.77876731872604,"K04064","osmE; osmotically inducible lipoprotein OsmE"
"2725",1,1,0.777467488268925,"K27311","dcrB; inner membrane lipoprotein DcrB"
"2726",1,1,0.765546049520651,"K23265","purQ; phosphoribosylformylglycinamidine synthase subunit PurQ / glutaminase [EC:6.3.5.3 3.5.1.2]"
"2727",1,1,0.754266431592725,"K03184","ubiF; 3-demethoxyubiquinol 3-hydroxylase [EC:1.14.99.60]"
"2728",1,1,0.746269779612703,"K09972","aapP, bztD; general L-amino acid transport system ATP-binding protein [EC:7.4.2.1]"
"2729",1,1,0.647142217715228,"K15723","syd; SecY interacting protein Syd"
"2730",1,1,0.647142217715228,"K18657","zapC; cell division protein ZapC"
"2731",1,1,0.630598476780094,"K05517","tsx; nucleoside-specific channel-forming protein"
"2732",1,1,0.493343052757723,"K07711","glrK, qseE; two-component system, NtrC family, sensor histidine kinase GlrK [EC:2.7.13.3]"
"2733",1,1,0.493343052757723,"K07715","glrR, qseF; two-component system, NtrC family, response regulator GlrR"
"2734",1,1,0.488409079997695,"K06957","tmcA; tRNA(Met) cytidine acetyltransferase [EC:2.3.1.193]"
"2735",1,1,0.442763937521605,"K19000","rof; Rho-binding antiterminator"
"2736",1,1,0.442307386294715,"K01843","kamA; lysine 2,3-aminomutase [EC:5.4.3.2]"
"2737",1,1,0.439953129864989,"K02196","ccmD; heme exporter protein D"
"2738",1,1,0.434748161655861,"K03632","mukB; chromosome partition protein MukB"
"2739",1,1,0.434748161655861,"K03633","mukF; chromosome partition protein MukF"
"2740",1,1,0.434748161655861,"K03804","mukE; chromosome partition protein MukE"
"2741",1,1,0.393781088644118,"K07775","resD; two-component system, OmpR family, response regulator ResD"
"2742",1,1,0.356544469477058,"K19803","lpxT; Kdo2-lipid A phosphotransferase [EC:2.7.4.29]"
"2743",1,1,0.30125398262831,"K20881","yrfG; GMP/IMP 5'-nucleotidase [EC:3.1.3.-]"
"2744",1,1,0.181288396884497,"K00137","prr; aminobutyraldehyde dehydrogenase [EC:1.2.1.19]"
"2745",1,1,0.168624156712553,"K03974","pspF; psp operon transcriptional activator"
"2746",1,1,0.0238931447411659,"K09917","K09917; uncharacterized protein"
"2747",1,1,0.013910232493032,"K03604","purR; LacI family transcriptional regulator, purine nucleotide synthesis repressor"
"2748",1,1,0.013910232493032,"K07648","arcB; two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]"
"2749",1,1,-0.0022181842093687,"K11734","aroP; aromatic amino acid transport protein AroP"
"2750",1,1,-0.05495860200935,"K02499","yabN; tetrapyrrole methylase family protein / MazG family protein"
"2751",1,1,-0.0569902595856604,"K02681","ppdC; prepilin peptidase dependent protein C"
"2752",1,1,-0.0886082241559762,"K19226","sapA; cationic peptide transport system substrate-binding protein"
"2753",1,1,-0.115197852212304,"K25142","lnrN, sagI; linearmycin/streptolysin S transport system permease protein"
"2754",1,1,-0.142234992492376,"K02442","glpM; membrane protein GlpM"
"2755",1,1,-0.14776274723593,"K03567","gcvR; glycine cleavage system transcriptional repressor"
"2756",1,1,-0.14852737697251,"K02441","glpG; rhomboid protease GlpG [EC:3.4.21.105]"
"2757",1,1,-0.150900779090293,"K09910","K09910; uncharacterized protein"
"2758",1,1,-0.166030424512286,"K15520","mshD; mycothiol synthase [EC:2.3.1.189]"
"2759",1,1,-0.166582176918965,"K07479","yrdD; putative DNA topoisomerase"
"2760",1,1,-0.174807575169595,"K07214","fes; iron(III)-enterobactin esterase [EC:3.1.1.108]"
"2761",1,1,-0.175621048069047,"K02598","nirC; nitrite transporter"
"2762",1,1,-0.191235615244238,"K06373","spmA; spore maturation protein A"
"2763",1,1,-0.245449126122267,"K08086","fimV; pilus assembly protein FimV"
"2764",1,1,-0.280815405931719,"K00239","sdhA, frdA; succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]"
"2765",1,1,-0.402049673623679,"K11183","fruB, fpr; multiphosphoryl transfer protein [EC:2.7.1.202]"
"2766",1,1,-0.404321346057486,"K03981","dsbC; thiol:disulfide interchange protein DsbC [EC:5.3.4.1]"
"2767",1,1,-0.536351871426518,"K01082","cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]"
"2768",1,1,-0.547461386247335,"K09921","K09921; uncharacterized protein"
"2769",1,1,-0.554229046560138,"K09893","rraB; regulator of ribonuclease activity B"
"2770",1,1,-0.560977697951117,"K09802","K09802; uncharacterized protein"
"2771",1,1,-0.6293888880856,"K02970","RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21"
"2772",1,1,-0.650814164526039,"K02505","hofC; protein transport protein HofC"
"2773",1,1,-0.651135319560353,"K03291","MFS.SET; MFS transporter, SET family, sugar efflux transporter"
"2774",1,1,-0.651649324074512,"K02682","ppdD; prepilin peptidase dependent protein D"
"2775",1,1,-0.666146894048211,"K07004","K07004; uncharacterized protein"
"2776",1,1,-0.763244409669852,"K07751","pepB; PepB aminopeptidase [EC:3.4.11.23]"
"2777",1,1,-0.775785373746913,"K24138","prx3; glutaredoxin/glutathione-dependent peroxiredoxin [EC:1.11.1.25 1.11.1.27]"
"2778",1,1,-0.798648480457302,"K09901","K09901; uncharacterized protein"
"2779",1,1,-0.798648480457302,"K09911","K09911; uncharacterized protein"
"2780",1,1,-0.810552069503061,"K09895","K09895; uncharacterized protein"
"2781",1,1,-0.860442139300602,"K02679","ppdA; prepilin peptidase dependent protein A"
"2782",1,1,-0.874384093228812,"K02560","lpxM, msbB; lauroyl-Kdo2-lipid IVA myristoyltransferase [EC:2.3.1.243]"
"2783",1,1,-0.87853256822541,"K08999","K08999; uncharacterized protein"
"2784",1,1,-0.888883289965008,"K05809","raiA; ribosome-associated inhibitor A"
"2785",1,1,-0.910117523515737,"K13497","trpGD; anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27 2.4.2.18]"
"2786",1,1,-0.925884513356095,"K00343","nuoN; NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]"
"2787",1,1,-0.92629666007997,"K02361","entC; isochorismate synthase [EC:5.4.4.2]"
"2788",1,1,-0.945174695420263,"K03112","damX; DamX protein"
"2789",1,1,-1.04940110656915,"K00097","pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]"
"2790",1,1,-1.08492034029342,"K00253","IVD, ivd; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]"
"2791",1,1,-1.10890919193788,"K13695","nlpC; probable lipoprotein NlpC"
"2792",1,1,-1.1641683316123,"K26249","lsr2; nucleoid-associated protein Lsr2"
"2793",1,1,-1.19361365936734,"K07677","rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]"
"2794",1,1,-1.22858541734695,"K15461","mnmC; tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]"
"2795",1,1,-1.25319817876056,"K21688","rpfB; resuscitation-promoting factor RpfB"
"2796",1,1,-1.27294214491343,"K18455","mca; mycothiol S-conjugate amidase [EC:3.5.1.115]"
"2797",1,1,-1.30619776750029,"K08351","bisC; biotin/methionine sulfoxide reductase [EC:1.-.-.-]"
"2798",1,1,-1.42223844430299,"K26148","K26148; c-di-GMP phosphodiesterase [EC:3.1.4.52]"
"2799",1,1,-1.49599283562986,"K03640","pal; peptidoglycan-associated lipoprotein"
"2800",1,1,-1.539842152369,"K00405","ccoO; cytochrome c oxidase cbb3-type subunit II"
"2801",1,1,-1.54683632687252,"K13628","iscA; iron-sulfur cluster assembly protein"
"2802",1,1,-1.62066627913296,"K13896","yejF; microcin C transport system ATP-binding protein"
"2803",1,1,-1.62892294773818,"K05775","malM; maltose operon periplasmic protein"
"2804",1,1,-1.80257798145111,"K07589","folX; D-erythro-7,8-dihydroneopterin triphosphate epimerase [EC:5.1.99.7]"
"2805",1,1,-1.82050850958331,"K03698","cbf, cbf1; 3'-5' exoribonuclease [EC:3.1.-.-]"
"2806",1,1,-1.87979029142068,"K08083","algR; two-component system, LytTR family, response regulator AlgR"
"2807",1,1,-1.89096168484718,"K03718","asnC; Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA"
"2808",1,1,-1.90672023008221,"K09908","K09908; uncharacterized protein"
"2809",1,1,-1.94639835489673,"K11745","kefC; glutathione-regulated potassium-efflux system protein KefC"
"2810",1,1,-2.03536119535141,"K13938","folM; dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3]"
"2811",1,1,-2.12152033961962,"K00869","MVK, mvaK1; mevalonate kinase [EC:2.7.1.36]"
"2812",1,1,-2.12471745393387,"K03603","fadR; GntR family transcriptional regulator, negative regulator for fad regulon and positive regulator of fabA"
"2813",1,1,-2.12471745393387,"K03645","seqA; negative modulator of initiation of replication"
"2814",1,1,-2.12471745393387,"K07773","arcA; two-component system, OmpR family, aerobic respiration control protein ArcA"
"2815",1,1,-2.12471745393387,"K09899","K09899; uncharacterized protein"
"2816",1,1,-2.12471745393387,"K09904","K09904; uncharacterized protein"
"2817",1,1,-2.12471745393387,"K19227","sapB; cationic peptide transport system permease protein"
"2818",1,1,-2.12471745393387,"K19228","sapC; cationic peptide transport system permease protein"
"2819",1,1,-2.12471745393387,"K19229","sapD; cationic peptide transport system ATP-binding protein"
"2820",1,1,-2.12471745393387,"K19230","sapF; cationic peptide transport system ATP-binding protein"
"2821",1,1,-2.13809149577722,"K06080","rcsF; RcsF protein"
"2822",1,1,-2.2169762571226,"K02344","holD; DNA polymerase III subunit psi [EC:2.7.7.7]"
"2823",1,1,-2.29113340853485,"K08993","yhhL; putative membrane protein"
"2824",1,1,-2.32722569507656,"K09891","K09891; uncharacterized protein"
"2825",1,1,-2.37458016894885,"K09791","K09791; uncharacterized protein"
"2826",1,1,-2.39181632399334,"K02548","menA; 1,4-dihydroxy-2-naphthoate polyprenyltransferase [EC:2.5.1.74]"
"2827",1,1,-2.51832590788496,"K08384","spoVD; stage V sporulation protein D (sporulation-specific penicillin-binding protein)"
"2828",1,1,-2.58920418169252,"K07639","rstB; two-component system, OmpR family, sensor histidine kinase RstB [EC:2.7.13.3]"
"2829",1,1,-2.60466965369945,"K15396","trmJ; tRNA (cytidine32/uridine32-2'-O)-methyltransferase [EC:2.1.1.200]"
"2830",1,1,-2.61544721886808,"K13053","sulA; cell division inhibitor SulA"
"2831",1,1,-2.6351609910914,"K06134","coq7; 3-demethoxyubiquinol 3-hydroxylase [EC:1.14.99.60]"
"2832",1,1,-2.66377741687613,"K22051","mscM, bspA; miniconductance mechanosensitive channel"
"2833",1,1,-2.72015541045721,"K07654","mtrB; two-component system, OmpR family, sensor histidine kinase MtrB [EC:2.7.13.3]"
"2834",1,1,-2.78067847248377,"K02742","sprT; SprT protein"
"2835",1,1,-2.84499374738425,"K18893","vcaM; ATP-binding cassette, subfamily B, multidrug efflux pump"
"2836",1,1,-2.88780432946714,"K07652","vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]"
"2837",1,1,-2.90996359680292,"K06403","spoVAA; stage V sporulation protein AA"
"2838",1,1,-2.92913622666012,"K19810","epmB; L-lysine 2,3-aminomutase [EC:5.4.3.-]"
"2839",1,1,-3.13794422429572,"K21885","cmtR; ArsR family transcriptional regulator, cadmium/lead-responsive transcriptional repressor"
"2840",1,1,-3.17775002823157,"K21556","malR; CRP/FNR family transcriptional regulator, polysaccharide utilization system transcription regulator"
"2841",1,1,-3.26990192616344,"K02402","flhC; flagellar transcriptional activator FlhC"
"2842",1,1,-3.26990192616344,"K02403","flhD; flagellar transcriptional activator FlhD"
"2843",1,1,-3.31272493232713,"K09986","K09986; uncharacterized protein"
"2844",1,1,-3.33752431358207,"K07070","K07070; uncharacterized protein"
"2845",1,1,-3.33752431358207,"K09916","K09916; uncharacterized protein"
"2846",1,1,-3.34689247420717,"K02507","hofQ; protein transport protein HofQ"
"2847",1,1,-3.34877156185661,"K09729","K09729; uncharacterized protein"
"2848",1,1,-3.35574547683534,"K01460","gsp; glutathionylspermidine amidase/synthetase [EC:3.5.1.78 6.3.1.8]"
"2849",1,1,-3.45335783022017,"K00248","ACADS, bcd; butyryl-CoA dehydrogenase [EC:1.3.8.1]"
"2850",1,1,-3.45884940781957,"K08084","fimT; type IV fimbrial biogenesis protein FimT"
"2851",1,1,-3.46778119738798,"K00163","aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]"
"2852",1,1,-3.51408985083643,"K21698","aaeR; LysR family transcriptional regulator, transcriptional activator for aaeXAB operon"
"2853",1,1,-3.58321115483557,"K02656","pilF; type IV pilus assembly protein PilF"
"2854",1,1,-3.64906525004056,"K09810","lolD; lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-]"
"2855",1,1,-3.67173578515667,"K13255","fhuF; ferric iron reductase protein FhuF"
"2856",1,1,-3.80790160229483,"K09923","K09923; uncharacterized protein"
"2857",1,1,-3.84411335674181,"K12500","tesC; thioesterase III [EC:3.1.2.-]"
"2858",1,1,-3.86803054107401,"K02119","ATPVC, ntpC, atpC; V/A-type H+/Na+-transporting ATPase subunit C"
"2859",1,1,-3.91208154508689,"K04042","glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]"
"2860",1,1,-3.93291489654658,"K10843","ERCC3, XPB; DNA excision repair protein ERCC-3 [EC:5.6.2.4]"
"2861",1,1,-4.01908530432507,"K03764","metJ; MetJ family transcriptional regulator, methionine regulon repressor"
"2862",1,1,-4.01908530432507,"K09894","K09894; uncharacterized protein"
"2863",1,1,-4.05899938124769,"K22457","E2.6.1.14; asparagine---oxo-acid transaminase [EC:2.6.1.14]"
"2864",1,1,-4.09517278573946,"K14261","alaC; alanine-synthesizing transaminase [EC:2.6.1.-]"
"2865",1,1,-4.09643312064776,"K02124","ATPVK, ntpK, atpK; V/A-type H+/Na+-transporting ATPase subunit K"
"2866",1,1,-4.11292310857502,"K05594","elaB; ElaB protein"
"2867",1,1,-4.13475137865163,"K03666","hfq; host factor-I protein"
"2868",1,1,-4.20509557746379,"K10829","fhuC; ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16]"
"2869",1,1,-4.31513510819919,"K02673","pilX; type IV pilus assembly protein PilX"
"2870",1,1,-4.35932420372134,"K10763","hda; DnaA-homolog protein"
"2871",1,1,-4.51671612358189,"K09914","K09914; putative lipoprotein"
"2872",1,1,-4.55431011418187,"K03471","rnhC; ribonuclease HIII [EC:3.1.26.4]"
"2873",1,1,-4.56616552126491,"K03274","gmhD, rfaD; ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20]"
"2874",1,1,-4.75340759830317,"K07113","fxsA; UPF0716 protein FxsA"
"2875",1,1,-4.76193862252065,"K09900","E3.5.1.135; N4-acetylcytidine amidohydrolase [EC:3.5.1.135]"
"2876",1,1,-4.76828006500418,"K00311","ETFDH; electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]"
"2877",1,1,-4.85068025383873,"K19168","cptA; toxin CptA"
"2878",1,1,-4.86092536075162,"K08738","CYC; cytochrome c"
"2879",1,1,-4.88305526578131,"K01420","fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein"
"2880",1,1,-4.95494296597252,"K01920","gshB; glutathione synthase [EC:6.3.2.3]"
"2881",1,1,-4.98568800287865,"K10541","mglC; methyl-galactoside transport system permease protein"
"2882",1,1,-5.02822698385611,"K05527","bolA; BolA family transcriptional regulator, general stress-responsive regulator"
"2883",1,1,-5.07246186184378,"K08310","nudB, ntpA; dihydroneopterin triphosphate diphosphatase [EC:3.6.1.67]"
"2884",1,1,-5.11459042808457,"K02825","pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]"
"2885",1,1,-5.14189320291283,"K00427","lldP, lctP; L-lactate permease"
"2886",1,1,-5.16270593195094,"K13829","aroKB; shikimate kinase / 3-dehydroquinate synthase [EC:2.7.1.71 4.2.3.4]"
"2887",1,1,-5.2828984443826,"K02680","ppdB; prepilin peptidase dependent protein B"
"2888",1,1,-5.2828984443826,"K04753","sufI; suppressor of ftsI"
"2889",1,1,-5.2828984443826,"K09998","artM; arginine transport system permease protein"
"2890",1,1,-5.2828984443826,"K09999","artQ; arginine transport system permease protein"
"2891",1,1,-5.2828984443826,"K10000","artP; arginine transport system ATP-binding protein [EC:7.4.2.1]"
"2892",1,1,-5.38093176175201,"K02859","ribT; riboflavin biosynthesis RibT protein"
"2893",1,1,-5.40812308557309,"K12556","pbp2X; penicillin-binding protein 2X"
"2894",1,1,-5.40812308557309,"K20073","mapZ, locZ; mid-cell-anchored protein Z"
"2895",1,1,-6.01574184423592,"K21021","tpbB; diguanylate cyclase [EC:2.7.7.65]"
"2896",1,1,-6.10365388677515,"K11940","hspQ; heat shock protein HspQ"
"2897",1,1,-6.11928293183578,"K07712","glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG"
"2898",1,1,-6.12978189235702,"K01716","fabA; 3-hydroxyacyl-[acyl-carrier protein] dehydratase / trans-2-decenoyl-[acyl-carrier protein] isomerase [EC:4.2.1.59 5.3.3.14]"
"2899",1,1,-6.14868282167151,"K01613","psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]"
"2900",1,1,-6.18036561573035,"K00560","thyA, TYMS; thymidylate synthase [EC:2.1.1.45]"
"2901",1,1,-6.21362599208584,"K00970","pcnB; poly(A) polymerase [EC:2.7.7.19]"
"2902",1,1,-6.39486777638592,"K20742","ykfC; gamma-D-glutamyl-L-lysine dipeptidyl-peptidase [EC:3.4.14.13]"
"2903",1,1,-6.4326272511862,"K03856","AROA2, aroA; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]"
"2904",1,1,-6.43875102359439,"K00658","DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]"
"2905",1,1,-6.49518420071388,"K07287","bamC; outer membrane protein assembly factor BamC"
"2906",1,1,-6.51815396360223,"K02118","ATPVB, ntpB, atpB; V/A-type H+/Na+-transporting ATPase subunit B"
"2907",1,1,-6.59311020451725,"K03749","dedD; DedD protein"
"2908",1,1,-6.7499375361645,"K05803","nlpI; lipoprotein NlpI"
"2909",1,1,-6.89163282797804,"K02841","waaC, rfaC; lipopolysaccharide heptosyltransferase I [EC:2.4.99.23]"
"2910",1,1,-6.95816708989523,"K13777","atuF; geranyl-CoA carboxylase alpha subunit [EC:6.4.1.5]"
"2911",1,1,-6.97578657970558,"K00557","trmA; tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]"
"2912",1,1,-7.0208030425124,"K23185","fepB; ferric enterobactin transport system substrate-binding protein"
"2913",1,1,-7.02920047239687,"K07586","ygaC; uncharacterized protein"
"2914",1,1,-7.21919508943938,"K03304","tehA; tellurite resistance protein"
"2915",1,1,-7.31129729997838,"K07403","nfeD; membrane-bound serine protease (ClpP class)"
"2916",1,1,-7.47434429717558,"K02849","waaQ, rfaQ; lipopolysaccharide heptosyltransferase III [EC:2.4.99.25]"
"2917",1,1,-7.47733521859695,"K09979","K09979; uncharacterized protein"
"2918",1,1,-7.50768676509924,"K10108","malE; maltose/maltodextrin transport system substrate-binding protein"
"2919",1,1,-7.50768676509924,"K10110","malG; maltose/maltodextrin transport system permease protein"
"2920",1,1,-7.57233958403773,"K22293","rspR; GntR family transcriptional regulator, rspAB operon transcriptional repressor"
"2921",1,1,-7.60577835388676,"K22723","AUR1; inositol phosphorylceramide synthase catalytic subunit [EC:2.7.1.227]"
"2922",1,1,-7.67045097296045,"K02065","mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein"
"2923",1,1,-7.68480583574208,"K02076","zurR, zur; Fur family transcriptional regulator, zinc uptake regulator"
"2924",1,1,-7.77300294532523,"K27000","sigH; RNA polymerase sigma-H factor"
"2925",1,1,-7.77439567113657,"K01095","pgpA; phosphatidylglycerophosphatase A [EC:3.1.3.27]"
"2926",1,1,-7.8149041871601,"K01641","HMGCS; hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]"
"2927",1,1,-7.89018364788879,"K03212","rumB; 23S rRNA (uracil747-C5)-methyltransferase [EC:2.1.1.189]"
"2928",1,1,-7.90943341142548,"K18303","mexK; multidrug efflux pump"
"2929",1,1,-8.03330669955224,"K21087","ycgR; flagellar brake protein"
